Delivery Start (CET);Delivery End (CET);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR)
01.01.2025 00:00:00;01.01.2025 00:15:00;692;5772;0;0;16.35;16.35;16.35
01.01.2025 00:15:00;01.01.2025 00:30:00;692;5772;0;0;16.35;16.35;16.35
01.01.2025 00:30:00;01.01.2025 00:45:00;693;5772;0;0;16.35;16.35;16.35
01.01.2025 00:45:00;01.01.2025 01:00:00;694;5772;0;0;16.35;16.35;16.35
01.01.2025 01:00:00;01.01.2025 01:15:00;622;5852;0;0;14.05;14.05;14.05
01.01.2025 01:15:00;01.01.2025 01:30:00;620;5852;0;0;14.05;14.05;14.05
01.01.2025 01:30:00;01.01.2025 01:45:00;616;5852;0;0;14.05;14.05;14.05
01.01.2025 01:45:00;01.01.2025 02:00:00;613;5852;0;0;14.05;14.05;14.05
01.01.2025 02:00:00;01.01.2025 02:15:00;594;5859;0;0;12.39;12.39;12.39
01.01.2025 02:15:00;01.01.2025 02:30:00;590;5859;0;0;12.39;12.39;12.39
01.01.2025 02:30:00;01.01.2025 02:45:00;585;5859;0;0;12.39;12.39;12.39
01.01.2025 02:45:00;01.01.2025 03:00:00;581;5859;0;0;12.39;12.39;12.39
01.01.2025 03:00:00;01.01.2025 03:15:00;565;5874;0;0;13.21;13.21;13.21
01.01.2025 03:15:00;01.01.2025 03:30:00;569;5874;0;0;13.21;13.21;13.21
01.01.2025 03:30:00;01.01.2025 03:45:00;573;5874;0;0;13.21;13.21;13.21
01.01.2025 03:45:00;01.01.2025 04:00:00;577;5874;0;0;13.21;13.21;13.21
01.01.2025 04:00:00;01.01.2025 04:15:00;573;5870;0;0;12.23;12.23;12.23
01.01.2025 04:15:00;01.01.2025 04:30:00;576;5870;0;0;12.23;12.23;12.23
01.01.2025 04:30:00;01.01.2025 04:45:00;580;5870;0;0;12.23;12.23;12.23
01.01.2025 04:45:00;01.01.2025 05:00:00;582;5870;0;0;12.23;12.23;12.23
01.01.2025 05:00:00;01.01.2025 05:15:00;603;6017;0;0;6.73;6.73;6.73
01.01.2025 05:15:00;01.01.2025 05:30:00;604;6017;0;0;6.73;6.73;6.73
01.01.2025 05:30:00;01.01.2025 05:45:00;607;6017;0;0;6.73;6.73;6.73
01.01.2025 05:45:00;01.01.2025 06:00:00;594;6017;0;0;6.73;6.73;6.73
01.01.2025 06:00:00;01.01.2025 06:15:00;619;5982;0;0;15.37;25.5;25.5
01.01.2025 06:15:00;01.01.2025 06:30:00;601;5982;0;33;15.37;25.5;25.5
01.01.2025 06:30:00;01.01.2025 06:45:00;596;5982;0;33;15.37;25.5;25.5
01.01.2025 06:45:00;01.01.2025 07:00:00;570;5982;0;33;15.37;25.5;25.5
01.01.2025 07:00:00;01.01.2025 07:15:00;456;5856;0;53;16.11;26;26
01.01.2025 07:15:00;01.01.2025 07:30:00;453;5856;0;53;16.11;26;26
01.01.2025 07:30:00;01.01.2025 07:45:00;449;5856;0;53;16.11;26;26
01.01.2025 07:45:00;01.01.2025 08:00:00;445;5856;0;53;16.11;26;26
01.01.2025 08:00:00;01.01.2025 08:15:00;492;5941;0;32;16.55;27;27
01.01.2025 08:15:00;01.01.2025 08:30:00;486;5941;0;32;16.55;27;27
01.01.2025 08:30:00;01.01.2025 08:45:00;479;5941;0;32;16.55;27;27
01.01.2025 08:45:00;01.01.2025 09:00:00;471;5941;0;32;16.55;27;27
01.01.2025 09:00:00;01.01.2025 09:15:00;520;5890;0;32;17.95;29;29
01.01.2025 09:15:00;01.01.2025 09:30:00;511;5890;0;32;17.95;29;29
01.01.2025 09:30:00;01.01.2025 09:45:00;502;5890;0;102;17.95;29;29
01.01.2025 09:45:00;01.01.2025 10:00:00;553;5890;0;102;17.95;29;29
01.01.2025 10:00:00;01.01.2025 10:15:00;903;5547;0;130;21.06;29;29
01.01.2025 10:15:00;01.01.2025 10:30:00;958;5547;0;130;21.06;29;29
01.01.2025 10:30:00;01.01.2025 10:45:00;952;5547;0;130;21.06;29;29
01.01.2025 10:45:00;01.01.2025 11:00:00;968;5547;0;130;21.06;29;29
01.01.2025 11:00:00;01.01.2025 11:15:00;1497;4878;0;146;23.54;28;28
01.01.2025 11:15:00;01.01.2025 11:30:00;1508;5518;0;146;23.54;28;28
01.01.2025 11:30:00;01.01.2025 11:45:00;1533;5518;0;146;23.54;28;28
01.01.2025 11:45:00;01.01.2025 12:00:00;1533;5518;0;146;23.54;28;28
01.01.2025 12:00:00;01.01.2025 12:15:00;2184;4757;0;10;27.12;28;28
01.01.2025 12:15:00;01.01.2025 12:30:00;2184;4757;0;10;27.12;28;28
01.01.2025 12:30:00;01.01.2025 12:45:00;2184;4757;0;10;27.12;28;28
01.01.2025 12:45:00;01.01.2025 13:00:00;2184;4757;0;10;27.12;28;28
01.01.2025 13:00:00;01.01.2025 13:15:00;2152;4765;0;10;27.2;28;28
01.01.2025 13:15:00;01.01.2025 13:30:00;2152;4766;0;10;27.2;28;28
01.01.2025 13:30:00;01.01.2025 13:45:00;2152;4765;0;0;27.2;28;28
01.01.2025 13:45:00;01.01.2025 14:00:00;2152;4765;0;0;27.2;28;28
01.01.2025 14:00:00;01.01.2025 14:15:00;2004;4930;0;10;27.11;28;28
01.01.2025 14:15:00;01.01.2025 14:30:00;2006;4930;0;10;27.11;28;28
01.01.2025 14:30:00;01.01.2025 14:45:00;2008;4930;0;10;27.11;28;28
01.01.2025 14:45:00;01.01.2025 15:00:00;2009;4930;0;10;27.11;28;28
01.01.2025 15:00:00;01.01.2025 15:15:00;1963;4896;0;10;27.02;28;28
01.01.2025 15:15:00;01.01.2025 15:30:00;1960;4896;0;10;27.02;28;28
01.01.2025 15:30:00;01.01.2025 15:45:00;1959;4896;0;10;27.02;28;28
01.01.2025 15:45:00;01.01.2025 16:00:00;1957;4896;0;10;27.02;28;28
01.01.2025 16:00:00;01.01.2025 16:15:00;2076;4777;0;10;26.8;30.5;30.5
01.01.2025 16:15:00;01.01.2025 16:30:00;2074;4767;0;0;26.8;30.5;30.5
01.01.2025 16:30:00;01.01.2025 16:45:00;2063;4777;0;89;26.8;30.5;30.5
01.01.2025 16:45:00;01.01.2025 17:00:00;2063;4777;0;89;26.8;30.5;30.5
01.01.2025 17:00:00;01.01.2025 17:15:00;2099;4811;0;95;26.72;30.5;30.5
01.01.2025 17:15:00;01.01.2025 17:30:00;2097;4811;0;95;26.72;30.5;30.5
01.01.2025 17:30:00;01.01.2025 17:45:00;2096;4811;0;95;26.72;30.5;30.5
01.01.2025 17:45:00;01.01.2025 18:00:00;2094;4811;0;95;26.72;30.5;30.5
01.01.2025 18:00:00;01.01.2025 18:15:00;2089;4899;0;115;26.1;30.5;30.5
01.01.2025 18:15:00;01.01.2025 18:30:00;2089;4899;0;115;26.1;30.5;30.5
01.01.2025 18:30:00;01.01.2025 18:45:00;2089;4899;0;115;26.1;30.5;30.5
01.01.2025 18:45:00;01.01.2025 19:00:00;2089;4899;0;115;26.1;30.5;30.5
01.01.2025 19:00:00;01.01.2025 19:15:00;2043;4924;0;95;26.6;30.5;30.5
01.01.2025 19:15:00;01.01.2025 19:30:00;2043;4924;0;95;26.6;30.5;30.5
01.01.2025 19:30:00;01.01.2025 19:45:00;2043;4924;0;95;26.6;30.5;30.5
01.01.2025 19:45:00;01.01.2025 20:00:00;2043;4924;0;96;26.6;30.5;30.5
01.01.2025 20:00:00;01.01.2025 20:15:00;2118;4861;0;38;26.83;30.5;30.5
01.01.2025 20:15:00;01.01.2025 20:30:00;2118;4861;0;38;26.83;30.5;30.5
01.01.2025 20:30:00;01.01.2025 20:45:00;2118;4861;0;38;26.83;30.5;30.5
01.01.2025 20:45:00;01.01.2025 21:00:00;2118;4861;0;38;26.83;30.5;30.5
01.01.2025 21:00:00;01.01.2025 21:15:00;2072;4815;0;38;27.02;30.5;30.5
01.01.2025 21:15:00;01.01.2025 21:30:00;2072;4815;0;38;27.02;30.5;30.5
01.01.2025 21:30:00;01.01.2025 21:45:00;2072;4815;0;38;27.02;30.5;30.5
01.01.2025 21:45:00;01.01.2025 22:00:00;2072;4815;0;38;27.02;30.5;30.5
01.01.2025 22:00:00;01.01.2025 22:15:00;1939;4927;0;148;26.49;32;32
01.01.2025 22:15:00;01.01.2025 22:30:00;1939;4927;0;148;26.49;32;32
01.01.2025 22:30:00;01.01.2025 22:45:00;1939;4927;0;148;26.49;32;32
01.01.2025 22:45:00;01.01.2025 23:00:00;1939;4927;0;148;26.49;32;32
01.01.2025 23:00:00;01.01.2025 23:15:00;1785;5049;0;48;25.76;31;31
01.01.2025 23:15:00;01.01.2025 23:30:00;1785;5049;0;38;25.76;31;31
01.01.2025 23:30:00;01.01.2025 23:45:00;1785;5049;0;10;25.76;31;31
01.01.2025 23:45:00;02.01.2025 00:00:00;1785;5049;0;10;25.76;31;31
02.01.2025 00:00:00;02.01.2025 00:15:00;1669;4581;0;0;27.11;28;28
02.01.2025 00:15:00;02.01.2025 00:30:00;1680;4580;0;0;27.11;28;28
02.01.2025 00:30:00;02.01.2025 00:45:00;1683;4740;0;23;27.11;28;28
02.01.2025 00:45:00;02.01.2025 01:00:00;1686;4740;0;23;27.11;28;28
02.01.2025 01:00:00;02.01.2025 01:15:00;1739;4678;0;0;26.8;28;28
02.01.2025 01:15:00;02.01.2025 01:30:00;1744;4677;0;0;26.8;28;28
02.01.2025 01:30:00;02.01.2025 01:45:00;1750;4678;0;0;26.8;28;28
02.01.2025 01:45:00;02.01.2025 02:00:00;1758;4837;0;0;26.8;28;28
02.01.2025 02:00:00;02.01.2025 02:15:00;1702;4775;0;0;26.15;26.15;26.15
02.01.2025 02:15:00;02.01.2025 02:30:00;1706;4934;0;0;26.15;26.15;26.15
02.01.2025 02:30:00;02.01.2025 02:45:00;1711;4773;0;0;26.15;26.15;26.15
02.01.2025 02:45:00;02.01.2025 03:00:00;1715;4775;0;0;26.15;26.15;26.15
02.01.2025 03:00:00;02.01.2025 03:15:00;2122;4609;0;0;27.38;27.38;27.38
02.01.2025 03:15:00;02.01.2025 03:30:00;2124;4768;0;0;27.38;27.38;27.38
02.01.2025 03:30:00;02.01.2025 03:45:00;2127;4768;0;0;27.38;27.38;27.38
02.01.2025 03:45:00;02.01.2025 04:00:00;2126;4608;0;0;27.38;27.38;27.38
02.01.2025 04:00:00;02.01.2025 04:15:00;2394;4409;0;0;29.36;29.36;29.36
02.01.2025 04:15:00;02.01.2025 04:30:00;2401;4411;0;0;29.36;29.36;29.36
02.01.2025 04:30:00;02.01.2025 04:45:00;2499;4317;0;0;29.36;29.36;29.36
02.01.2025 04:45:00;02.01.2025 05:00:00;2769;4053;0;0;29.36;29.36;29.36
02.01.2025 05:00:00;02.01.2025 05:15:00;2853;3072;0;0;31.98;31.98;31.98
02.01.2025 05:15:00;02.01.2025 05:30:00;3334;2592;0;0;31.98;31.98;31.98
02.01.2025 05:30:00;02.01.2025 05:45:00;3374;2575;0;0;31.98;31.98;31.98
02.01.2025 05:45:00;02.01.2025 06:00:00;3438;2470;0;0;31.98;31.98;31.98
02.01.2025 06:00:00;02.01.2025 06:15:00;4589;2035;0;0;37.82;37.82;37.82
02.01.2025 06:15:00;02.01.2025 06:30:00;4679;1950;0;0;37.82;37.82;37.82
02.01.2025 06:30:00;02.01.2025 06:45:00;4700;1850;0;0;37.82;37.82;37.82
02.01.2025 06:45:00;02.01.2025 07:00:00;4804;1747;0;0;37.82;37.82;37.82
02.01.2025 07:00:00;02.01.2025 07:15:00;5168;1785;0;0;88.61;88.61;88.61
02.01.2025 07:15:00;02.01.2025 07:30:00;5403;1592;0;0;88.61;88.61;88.61
02.01.2025 07:30:00;02.01.2025 07:45:00;5580;1417;0;0;88.61;88.61;88.61
02.01.2025 07:45:00;02.01.2025 08:00:00;5578;1785;0;0;88.61;88.61;88.61
02.01.2025 08:00:00;02.01.2025 08:15:00;5494;1277;0;0;115.95;115.95;115.95
02.01.2025 08:15:00;02.01.2025 08:30:00;5495;1278;0;0;115.95;115.95;115.95
02.01.2025 08:30:00;02.01.2025 08:45:00;5720;1278;0;0;115.95;115.95;115.95
02.01.2025 08:45:00;02.01.2025 09:00:00;5496;1278;0;0;115.95;115.95;115.95
02.01.2025 09:00:00;02.01.2025 09:15:00;5793;1113;0;0;119.84;120;120
02.01.2025 09:15:00;02.01.2025 09:30:00;5788;1113;0;362;119.84;120;120
02.01.2025 09:30:00;02.01.2025 09:45:00;5782;1113;0;256.2;119.84;120;120
02.01.2025 09:45:00;02.01.2025 10:00:00;5777;1113;0;256.2;119.84;120;120
02.01.2025 10:00:00;02.01.2025 10:15:00;5781;1000;0;0;120.84;120.84;120.84
02.01.2025 10:15:00;02.01.2025 10:30:00;5782;1000;0;0;120.84;120.84;120.84
02.01.2025 10:30:00;02.01.2025 10:45:00;5782;1000;0;0;120.84;120.84;120.84
02.01.2025 10:45:00;02.01.2025 11:00:00;5782;1000;0;0;120.84;120.84;120.84
02.01.2025 11:00:00;02.01.2025 11:15:00;5860;904;0;155;108.27;109;109
02.01.2025 11:15:00;02.01.2025 11:30:00;5858;904;0;154.75;108.27;109;109
02.01.2025 11:30:00;02.01.2025 11:45:00;5860;903;0;154;108.27;109;109
02.01.2025 11:45:00;02.01.2025 12:00:00;5856;904;0;155;108.27;109;109
02.01.2025 12:00:00;02.01.2025 12:15:00;5858;900;0;151;97.4;98;98
02.01.2025 12:15:00;02.01.2025 12:30:00;5859;899;0;150;97.4;98;98
02.01.2025 12:30:00;02.01.2025 12:45:00;5860;900;0;150.5;97.4;98;98
02.01.2025 12:45:00;02.01.2025 13:00:00;5861;900;0;151;97.4;98;98
02.01.2025 13:00:00;02.01.2025 13:15:00;5826;950;0;0;102.1;102.1;102.1
02.01.2025 13:15:00;02.01.2025 13:30:00;5827;950;0;0;102.1;102.1;102.1
02.01.2025 13:30:00;02.01.2025 13:45:00;5829;950;0;0;102.1;102.1;102.1
02.01.2025 13:45:00;02.01.2025 14:00:00;5830;950;0;0;102.1;102.1;102.1
02.01.2025 14:00:00;02.01.2025 14:15:00;5876;1000;0;0;107.83;107.83;107.83
02.01.2025 14:15:00;02.01.2025 14:30:00;5882;1000;0;0;107.83;107.83;107.83
02.01.2025 14:30:00;02.01.2025 14:45:00;5889;1000;0;0;107.83;107.83;107.83
02.01.2025 14:45:00;02.01.2025 15:00:00;5895;999;0;0;107.83;107.83;107.83
02.01.2025 15:00:00;02.01.2025 15:15:00;5875;1050;0;0;122.3;124;124
02.01.2025 15:15:00;02.01.2025 15:30:00;5877;1049;0;0;122.3;124;124
02.01.2025 15:30:00;02.01.2025 15:45:00;5880;1050;0;427;122.3;124;124
02.01.2025 15:45:00;02.01.2025 16:00:00;5882;1049;0;426;122.3;124;124
02.01.2025 16:00:00;02.01.2025 16:15:00;5727;1203;0;580;131.09;133;133
02.01.2025 16:15:00;02.01.2025 16:30:00;5728;1203;0;415.75;131.09;133;133
02.01.2025 16:30:00;02.01.2025 16:45:00;5728;1203;0;415.75;131.09;133;133
02.01.2025 16:45:00;02.01.2025 17:00:00;5728;1203;0;215;131.09;133;133
02.01.2025 17:00:00;02.01.2025 17:15:00;5707;1202;0;0;145.14;145.14;145.14
02.01.2025 17:15:00;02.01.2025 17:30:00;5704;1202;0;0;145.14;145.14;145.14
02.01.2025 17:30:00;02.01.2025 17:45:00;5700;1202;0;0;145.14;145.14;145.14
02.01.2025 17:45:00;02.01.2025 18:00:00;5697;1202;0;0;145.14;145.14;145.14
02.01.2025 18:00:00;02.01.2025 18:15:00;5651;1243;0;0;139.16;139.16;139.16
02.01.2025 18:15:00;02.01.2025 18:30:00;5647;1243;0;0;139.16;139.16;139.16
02.01.2025 18:30:00;02.01.2025 18:45:00;5643;1243;0;0;139.16;139.16;139.16
02.01.2025 18:45:00;02.01.2025 19:00:00;5639;1243;0;0;139.16;139.16;139.16
02.01.2025 19:00:00;02.01.2025 19:15:00;5795;1153;0;0;104.1;105;105
02.01.2025 19:15:00;02.01.2025 19:30:00;5796;1154;0;101;104.1;105;105
02.01.2025 19:30:00;02.01.2025 19:45:00;5797;1153;0;100;104.1;105;105
02.01.2025 19:45:00;02.01.2025 20:00:00;5797;1154;0;61.783;104.1;105;105
02.01.2025 20:00:00;02.01.2025 20:15:00;5755;1099;0;154;99.49;100;100
02.01.2025 20:15:00;02.01.2025 20:30:00;5743;1099;0;92.4;99.49;100;100
02.01.2025 20:30:00;02.01.2025 20:45:00;5732;1099;0;92.4;99.49;100;100
02.01.2025 20:45:00;02.01.2025 21:00:00;5720;1099;0;0;99.49;100;100
02.01.2025 21:00:00;02.01.2025 21:15:00;5809;1057;0;0;75.53;75.53;75.53
02.01.2025 21:15:00;02.01.2025 21:30:00;5804;1057;0;0;75.53;75.53;75.53
02.01.2025 21:30:00;02.01.2025 21:45:00;5800;1057;0;0;75.53;75.53;75.53
02.01.2025 21:45:00;02.01.2025 22:00:00;5796;1057;0;0;75.53;75.53;75.53
02.01.2025 22:00:00;02.01.2025 22:15:00;5785;1114;0;0;63.71;63.71;63.71
02.01.2025 22:15:00;02.01.2025 22:30:00;5792;1114;0;0;63.71;63.71;63.71
02.01.2025 22:30:00;02.01.2025 22:45:00;5799;1114;0;0;63.71;63.71;63.71
02.01.2025 22:45:00;02.01.2025 23:00:00;5808;1114;0;0;63.71;63.71;63.71
02.01.2025 23:00:00;02.01.2025 23:15:00;5608;1334;0;0;48.29;49;49
02.01.2025 23:15:00;02.01.2025 23:30:00;5625;1334;0;306;48.29;49;49
02.01.2025 23:30:00;02.01.2025 23:45:00;5642;1058;0;214.2;48.29;49;49
02.01.2025 23:45:00;03.01.2025 00:00:00;5660;1058;0;214.2;48.29;49;49
03.01.2025 00:00:00;03.01.2025 00:15:00;5640;795;0;43;40.63;43.1;43.1
03.01.2025 00:15:00;03.01.2025 00:30:00;5654;812;0;39.167;40.63;43.1;43.1
03.01.2025 00:30:00;03.01.2025 00:45:00;5666;812;0;39.167;40.63;43.1;43.1
03.01.2025 00:45:00;03.01.2025 01:00:00;5674;812;0;39.167;40.63;43.1;43.1
03.01.2025 01:00:00;03.01.2025 01:15:00;5051;1211;0;256;36.76;45;45
03.01.2025 01:15:00;03.01.2025 01:30:00;4951;1310;0;256;36.76;45;45
03.01.2025 01:30:00;03.01.2025 01:45:00;4953;1380;0;249.667;36.76;45;45
03.01.2025 01:45:00;03.01.2025 02:00:00;4883;1380;0;326;36.76;45;45
03.01.2025 02:00:00;03.01.2025 02:15:00;4836;1569;0;263;33.97;45;45
03.01.2025 02:15:00;03.01.2025 02:30:00;4812;1639;0;253;33.97;45;45
03.01.2025 02:30:00;03.01.2025 02:45:00;5236;1688;0;244;33.97;45;45
03.01.2025 02:45:00;03.01.2025 03:00:00;5236;1639;0;207;33.97;45;45
03.01.2025 03:00:00;03.01.2025 03:15:00;4240;1977;0;264;33.34;40.61;40.61
03.01.2025 03:15:00;03.01.2025 03:30:00;4240;1977;0;233.067;33.34;40.61;40.61
03.01.2025 03:30:00;03.01.2025 03:45:00;4240;1977;0;233.067;33.34;40.61;40.61
03.01.2025 03:45:00;03.01.2025 04:00:00;4239;1977;0;148;33.34;40.61;40.61
03.01.2025 04:00:00;03.01.2025 04:15:00;4143;2103;0;223;32.64;37;37
03.01.2025 04:15:00;03.01.2025 04:30:00;4142;2103;0;223;32.64;37;37
03.01.2025 04:30:00;03.01.2025 04:45:00;4143;2103;0;223;32.64;37;37
03.01.2025 04:45:00;03.01.2025 05:00:00;4141;2103;0;223;32.64;37;37
03.01.2025 05:00:00;03.01.2025 05:15:00;4014;2118;0;198;33.13;37;37
03.01.2025 05:15:00;03.01.2025 05:30:00;4013;2136;0;198;33.13;37;37
03.01.2025 05:30:00;03.01.2025 05:45:00;4192;1959;0;198;33.13;37;37
03.01.2025 05:45:00;03.01.2025 06:00:00;4249;1854;0;198;33.13;37;37
03.01.2025 06:00:00;03.01.2025 06:15:00;4069;1826;0;0;39.49;39.49;39.49
03.01.2025 06:15:00;03.01.2025 06:30:00;4181;1721;0;0;39.49;39.49;39.49
03.01.2025 06:30:00;03.01.2025 06:45:00;4184;1826;0;0;39.49;39.49;39.49
03.01.2025 06:45:00;03.01.2025 07:00:00;4236;1647;0;0;39.49;39.49;39.49
03.01.2025 07:00:00;03.01.2025 07:15:00;5058;1711;0;0;50.9;50.9;50.9
03.01.2025 07:15:00;03.01.2025 07:30:00;5265;1513;0;0;50.9;50.9;50.9
03.01.2025 07:30:00;03.01.2025 07:45:00;5264;1711;0;0;50.9;50.9;50.9
03.01.2025 07:45:00;03.01.2025 08:00:00;5263;1711;0;0;50.9;50.9;50.9
03.01.2025 08:00:00;03.01.2025 08:15:00;5393;1256;0;0;78.38;78.38;78.38
03.01.2025 08:15:00;03.01.2025 08:30:00;5392;1256;0;0;78.38;78.38;78.38
03.01.2025 08:30:00;03.01.2025 08:45:00;5390;1256;0;0;78.38;78.38;78.38
03.01.2025 08:45:00;03.01.2025 09:00:00;5388;1256;0;0;78.38;78.38;78.38
03.01.2025 09:00:00;03.01.2025 09:15:00;5614;1074;0;0;42;42;72.68
03.01.2025 09:15:00;03.01.2025 09:30:00;5613;1075;0;0;42;42;72.68
03.01.2025 09:30:00;03.01.2025 09:45:00;5613;1075;15;0;42;42;72.68
03.01.2025 09:45:00;03.01.2025 10:00:00;5612;1075;15;0;42;42;72.68
03.01.2025 10:00:00;03.01.2025 10:15:00;5753;1005;15;0;42;42;73.05
03.01.2025 10:15:00;03.01.2025 10:30:00;5755;1005;15;0;42;42;73.05
03.01.2025 10:30:00;03.01.2025 10:45:00;5757;1005;0;0;42;42;73.05
03.01.2025 10:45:00;03.01.2025 11:00:00;5759;1005;0;0;42;42;73.05
03.01.2025 11:00:00;03.01.2025 11:15:00;5806;922;0;0;58.76;58.76;58.76
03.01.2025 11:15:00;03.01.2025 11:30:00;5806;922;0;0;58.76;58.76;58.76
03.01.2025 11:30:00;03.01.2025 11:45:00;5806;922;0;0;58.76;58.76;58.76
03.01.2025 11:45:00;03.01.2025 12:00:00;5806;922;0;0;58.76;58.76;58.76
03.01.2025 12:00:00;03.01.2025 12:15:00;5769;1071;0;358;49.2;55.95;55.95
03.01.2025 12:15:00;03.01.2025 12:30:00;5770;1071;0;300.833;49.2;55.95;55.95
03.01.2025 12:30:00;03.01.2025 12:45:00;5771;1071;0;300.833;49.2;55.95;55.95
03.01.2025 12:45:00;03.01.2025 13:00:00;5772;1071;0;300.833;49.2;55.95;55.95
03.01.2025 13:00:00;03.01.2025 13:15:00;5318;1149;0;522;47.53;54.4;54.4
03.01.2025 13:15:00;03.01.2025 13:30:00;5318;1149;0;481.833;47.53;54.4;54.4
03.01.2025 13:30:00;03.01.2025 13:45:00;5317;1148;0;521;47.53;54.4;54.4
03.01.2025 13:45:00;03.01.2025 14:00:00;5318;1148;0;436;47.53;54.4;54.4
03.01.2025 14:00:00;03.01.2025 14:15:00;5087;1396;0;364;48.89;51;51
03.01.2025 14:15:00;03.01.2025 14:30:00;5229;1396;0;695;48.89;51;51
03.01.2025 14:30:00;03.01.2025 14:45:00;5086;1396;0;389;48.89;51;51
03.01.2025 14:45:00;03.01.2025 15:00:00;5229;1396;0;380.25;48.89;51;51
03.01.2025 15:00:00;03.01.2025 15:15:00;5525;1112;0;472;66.94;69;69
03.01.2025 15:15:00;03.01.2025 15:30:00;5526;1112;0;217.267;66.94;69;69
03.01.2025 15:30:00;03.01.2025 15:45:00;5527;1112;0;220;66.94;69;69
03.01.2025 15:45:00;03.01.2025 16:00:00;5527;1112;0;0;66.94;69;69
03.01.2025 16:00:00;03.01.2025 16:15:00;5483;1204;0;0;99.4;99.4;99.4
03.01.2025 16:15:00;03.01.2025 16:30:00;5483;1204;0;0;99.4;99.4;99.4
03.01.2025 16:30:00;03.01.2025 16:45:00;5482;1204;0;0;99.4;99.4;99.4
03.01.2025 16:45:00;03.01.2025 17:00:00;5481;1204;0;0;99.4;99.4;99.4
03.01.2025 17:00:00;03.01.2025 17:15:00;5595;1205;0;0;102.18;102.18;102.18
03.01.2025 17:15:00;03.01.2025 17:30:00;5593;1205;0;0;102.18;102.18;102.18
03.01.2025 17:30:00;03.01.2025 17:45:00;5592;1205;0;0;102.18;102.18;102.18
03.01.2025 17:45:00;03.01.2025 18:00:00;5591;1205;0;0;102.18;102.18;102.18
03.01.2025 18:00:00;03.01.2025 18:15:00;5488;1239;0;0;104.07;104.07;104.07
03.01.2025 18:15:00;03.01.2025 18:30:00;5486;1239;0;0;104.07;104.07;104.07
03.01.2025 18:30:00;03.01.2025 18:45:00;5484;1239;0;0;104.07;104.07;104.07
03.01.2025 18:45:00;03.01.2025 19:00:00;5482;1239;0;0;104.07;104.07;104.07
03.01.2025 19:00:00;03.01.2025 19:15:00;5473;1259;0;0;97.39;97.39;97.39
03.01.2025 19:15:00;03.01.2025 19:30:00;5470;1259;0;0;97.39;97.39;97.39
03.01.2025 19:30:00;03.01.2025 19:45:00;5466;1259;0;0;97.39;97.39;97.39
03.01.2025 19:45:00;03.01.2025 20:00:00;5462;1259;0;0;97.39;97.39;97.39
03.01.2025 20:00:00;03.01.2025 20:15:00;5350;1348;0;0;70.98;70.98;70.98
03.01.2025 20:15:00;03.01.2025 20:30:00;5346;1348;0;0;70.98;70.98;70.98
03.01.2025 20:30:00;03.01.2025 20:45:00;5342;1348;0;0;70.98;70.98;70.98
03.01.2025 20:45:00;03.01.2025 21:00:00;5338;1348;0;0;70.98;70.98;70.98
03.01.2025 21:00:00;03.01.2025 21:15:00;5244;1260;0;142;86.99;87;87
03.01.2025 21:15:00;03.01.2025 21:30:00;5241;1260;0;142;86.99;87;87
03.01.2025 21:30:00;03.01.2025 21:45:00;5239;1260;0;142;86.99;87;87
03.01.2025 21:45:00;03.01.2025 22:00:00;5236;1260;0;142;86.99;87;87
03.01.2025 22:00:00;03.01.2025 22:15:00;5317;1193;0;573;66.85;70;70
03.01.2025 22:15:00;03.01.2025 22:30:00;5315;1193;0;502.35;66.85;70;70
03.01.2025 22:30:00;03.01.2025 22:45:00;5313;1193;0;502.35;66.85;70;70
03.01.2025 22:45:00;03.01.2025 23:00:00;5311;1193;0;502.35;66.85;70;70
03.01.2025 23:00:00;03.01.2025 23:15:00;5507;1054;0;307;70.83;71;71
03.01.2025 23:15:00;03.01.2025 23:30:00;5505;1054;0;307;70.83;71;71
03.01.2025 23:30:00;03.01.2025 23:45:00;5503;1054;0;307;70.83;71;71
03.01.2025 23:45:00;04.01.2025 00:00:00;5502;1054;0;307;70.83;71;71
04.01.2025 00:00:00;04.01.2025 00:15:00;5592;434;0;361;48.58;187;187
04.01.2025 00:15:00;04.01.2025 00:30:00;5595;434;0;331.45;48.58;187;187
04.01.2025 00:30:00;04.01.2025 00:45:00;5597;434;0;331.45;48.58;187;187
04.01.2025 00:45:00;04.01.2025 01:00:00;5600;434;0;331.45;48.58;187;187
04.01.2025 01:00:00;04.01.2025 01:15:00;5558;520;0;480;43.4;116.5;116.5
04.01.2025 01:15:00;04.01.2025 01:30:00;5557;520;0;338.167;43.4;116.5;116.5
04.01.2025 01:30:00;04.01.2025 01:45:00;5556;520;0;250;43.4;116.5;116.5
04.01.2025 01:45:00;04.01.2025 02:00:00;5558;520;0;338.167;43.4;116.5;116.5
04.01.2025 02:00:00;04.01.2025 02:15:00;5695;792;0;83;39.31;52;52
04.01.2025 02:15:00;04.01.2025 02:30:00;5693;792;0;83;39.31;52;52
04.01.2025 02:30:00;04.01.2025 02:45:00;5692;792;0;83;39.31;52;52
04.01.2025 02:45:00;04.01.2025 03:00:00;5691;792;0;83;39.31;52;52
