Delivery Start (CET);Delivery End (CET);NO2 Accepted Down Volume (MW);NO2 Accepted Up Volume (MW);NO2 Activated Down Volume (MW);NO2 Activated Up Volume (MW);NO2 Down Price (EUR);NO2 Imbalance Price (EUR);NO2 Up Price (EUR)
01.01.2024 00:00:00;01.01.2024 00:15:00;1191;5708;0;0;53.79;55;55
01.01.2024 00:15:00;01.01.2024 00:30:00;1191;5708;0;0;53.79;55;55
01.01.2024 00:30:00;01.01.2024 00:45:00;1191;5708;0;0;53.79;55;55
01.01.2024 00:45:00;01.01.2024 01:00:00;1191;5708;0;0;53.79;55;55
01.01.2024 01:00:00;01.01.2024 01:15:00;910;6152;0;0;48.98;53.87;53.87
01.01.2024 01:15:00;01.01.2024 01:30:00;910;6152;0;0;48.98;53.87;53.87
01.01.2024 01:30:00;01.01.2024 01:45:00;910;6152;0;0;48.98;53.87;53.87
01.01.2024 01:45:00;01.01.2024 02:00:00;910;6152;0;0;48.98;53.87;53.87
01.01.2024 02:00:00;01.01.2024 02:15:00;612;6649;0;0;27.45;53.87;53.87
01.01.2024 02:15:00;01.01.2024 02:30:00;612;6649;0;0;27.45;53.87;53.87
01.01.2024 02:30:00;01.01.2024 02:45:00;612;6649;0;0;27.45;53.87;53.87
01.01.2024 02:45:00;01.01.2024 03:00:00;612;6649;0;0;27.45;53.87;53.87
01.01.2024 03:00:00;01.01.2024 03:15:00;611;6649;0;0;24.48;24.48;24.48
01.01.2024 03:15:00;01.01.2024 03:30:00;611;6649;0;0;24.48;24.48;24.48
01.01.2024 03:30:00;01.01.2024 03:45:00;611;6649;0;0;24.48;24.48;24.48
01.01.2024 03:45:00;01.01.2024 04:00:00;611;6649;0;0;24.48;24.48;24.48
01.01.2024 04:00:00;01.01.2024 04:15:00;605;6649;0;0;24.01;36;36
01.01.2024 04:15:00;01.01.2024 04:30:00;605;6649;0;0;24.01;36;36
01.01.2024 04:30:00;01.01.2024 04:45:00;605;6649;0;0;24.01;36;36
01.01.2024 04:45:00;01.01.2024 05:00:00;605;6649;0;0;24.01;36;36
01.01.2024 05:00:00;01.01.2024 05:15:00;589;7020;0;0;21.23;36;36
01.01.2024 05:15:00;01.01.2024 05:30:00;589;7020;0;0;21.23;36;36
01.01.2024 05:30:00;01.01.2024 05:45:00;589;7020;0;0;21.23;36;36
01.01.2024 05:45:00;01.01.2024 06:00:00;589;7020;0;0;21.23;36;36
01.01.2024 06:00:00;01.01.2024 06:15:00;608;7015;0;0;22.62;40.11;40.11
01.01.2024 06:15:00;01.01.2024 06:30:00;608;7015;0;0;22.62;40.11;40.11
01.01.2024 06:30:00;01.01.2024 06:45:00;608;7015;0;0;22.62;40.11;40.11
01.01.2024 06:45:00;01.01.2024 07:00:00;608;7015;0;0;22.62;40.11;40.11
01.01.2024 07:00:00;01.01.2024 07:15:00;619;7010;0;0;25.04;44;44
01.01.2024 07:15:00;01.01.2024 07:30:00;619;7010;0;0;25.04;44;44
01.01.2024 07:30:00;01.01.2024 07:45:00;619;7010;0;0;25.04;44;44
01.01.2024 07:45:00;01.01.2024 08:00:00;619;7010;0;0;25.04;44;44
01.01.2024 08:00:00;01.01.2024 08:15:00;613;6968;0;0;26.24;44;44
01.01.2024 08:15:00;01.01.2024 08:30:00;613;6968;0;0;26.24;44;44
01.01.2024 08:30:00;01.01.2024 08:45:00;613;6968;0;0;26.24;44;44
01.01.2024 08:45:00;01.01.2024 09:00:00;613;6968;0;0;26.24;44;44
01.01.2024 09:00:00;01.01.2024 09:15:00;691;6944;0;0;32.21;44;44
01.01.2024 09:15:00;01.01.2024 09:30:00;691;6944;0;0;32.21;44;44
01.01.2024 09:30:00;01.01.2024 09:45:00;691;6944;0;0;32.21;44;44
01.01.2024 09:45:00;01.01.2024 10:00:00;691;6944;0;0;32.21;44;44
01.01.2024 10:00:00;01.01.2024 10:15:00;992;6488;0;0;47.71;48;48
01.01.2024 10:15:00;01.01.2024 10:30:00;992;6488;0;0;47.71;48;48
01.01.2024 10:30:00;01.01.2024 10:45:00;992;6488;0;0;47.71;48;48
01.01.2024 10:45:00;01.01.2024 11:00:00;992;6488;0;0;47.71;48;48
01.01.2024 11:00:00;01.01.2024 11:15:00;1219;6091;0;0;52.51;52.51;52.51
01.01.2024 11:15:00;01.01.2024 11:30:00;1219;6091;0;0;52.51;52.51;52.51
01.01.2024 11:30:00;01.01.2024 11:45:00;1219;6091;0;0;52.51;52.51;52.51
01.01.2024 11:45:00;01.01.2024 12:00:00;1219;6091;0;0;52.51;52.51;52.51
01.01.2024 12:00:00;01.01.2024 12:15:00;1514;5781;0;0;56.57;60;60
01.01.2024 12:15:00;01.01.2024 12:30:00;1514;5781;0;0;56.57;60;60
01.01.2024 12:30:00;01.01.2024 12:45:00;1514;5781;0;0;56.57;60;60
01.01.2024 12:45:00;01.01.2024 13:00:00;1514;5781;0;0;56.57;60;60
01.01.2024 13:00:00;01.01.2024 13:15:00;1845;5416;0;0;59.82;60;60
01.01.2024 13:15:00;01.01.2024 13:30:00;1845;5416;0;0;59.82;60;60
01.01.2024 13:30:00;01.01.2024 13:45:00;1845;5416;0;0;59.82;60;60
01.01.2024 13:45:00;01.01.2024 14:00:00;1845;5416;0;0;59.82;60;60
01.01.2024 14:00:00;01.01.2024 14:15:00;2109;5028;0;0;62.06;71;71
01.01.2024 14:15:00;01.01.2024 14:30:00;2109;5027;0;0;62.06;71;71
01.01.2024 14:30:00;01.01.2024 14:45:00;2109;5028;0;0;62.06;71;71
01.01.2024 14:45:00;01.01.2024 15:00:00;2109;5028;0;0;62.06;71;71
01.01.2024 15:00:00;01.01.2024 15:15:00;2221;4717;0;15;62.52;71;71
01.01.2024 15:15:00;01.01.2024 15:30:00;2221;4717;0;15;62.52;71;71
01.01.2024 15:30:00;01.01.2024 15:45:00;2221;4717;0;15;62.52;71;71
01.01.2024 15:45:00;01.01.2024 16:00:00;2221;4717;0;15;62.52;71;71
01.01.2024 16:00:00;01.01.2024 16:15:00;2841;3906;0;63;63.19;71;71
01.01.2024 16:15:00;01.01.2024 16:30:00;2841;3905;0;63;63.19;71;71
01.01.2024 16:30:00;01.01.2024 16:45:00;2841;3907;0;63;63.19;71;71
01.01.2024 16:45:00;01.01.2024 17:00:00;2841;3907;0;63;63.19;71;71
01.01.2024 17:00:00;01.01.2024 17:15:00;3632;3184;0;0;64.99;73;73
01.01.2024 17:15:00;01.01.2024 17:30:00;3632;3184;0;0;64.99;73;73
01.01.2024 17:30:00;01.01.2024 17:45:00;3632;3183;0;0;64.99;73;73
01.01.2024 17:45:00;01.01.2024 18:00:00;3622;3194;0;16;64.99;73;73
01.01.2024 18:00:00;01.01.2024 18:15:00;3329;3538;0;28;63.58;73;73
01.01.2024 18:15:00;01.01.2024 18:30:00;2942;3848;0;34;63.58;73;73
01.01.2024 18:30:00;01.01.2024 18:45:00;2942;3848;0;164;63.58;73;73
01.01.2024 18:45:00;01.01.2024 19:00:00;2942;3848;0;164;63.58;73;73
01.01.2024 19:00:00;01.01.2024 19:15:00;2938;3886;0;38;63.1;70;70
01.01.2024 19:15:00;01.01.2024 19:30:00;2937;3885;0;0;63.1;70;70
01.01.2024 19:30:00;01.01.2024 19:45:00;2937;3886;0;0;63.1;70;70
01.01.2024 19:45:00;01.01.2024 20:00:00;2650;4171;0;0;63.1;70;70
01.01.2024 20:00:00;01.01.2024 20:15:00;2154;4984;0;0;62.15;62.15;62.15
01.01.2024 20:15:00;01.01.2024 20:30:00;2133;5005;0;0;62.15;62.15;62.15
01.01.2024 20:30:00;01.01.2024 20:45:00;2133;5005;0;0;62.15;62.15;62.15
01.01.2024 20:45:00;01.01.2024 21:00:00;2133;5005;0;0;62.15;62.15;62.15
01.01.2024 21:00:00;01.01.2024 21:15:00;1679;5558;0;0;58.27;58.27;58.27
01.01.2024 21:15:00;01.01.2024 21:30:00;1679;5558;0;0;58.27;58.27;58.27
01.01.2024 21:30:00;01.01.2024 21:45:00;1679;5558;0;0;58.27;58.27;58.27
01.01.2024 21:45:00;01.01.2024 22:00:00;1679;5557;0;0;58.27;58.27;58.27
01.01.2024 22:00:00;01.01.2024 22:15:00;1359;5928;0;0;52.58;52.58;52.58
01.01.2024 22:15:00;01.01.2024 22:30:00;1359;5928;0;0;52.58;52.58;52.58
01.01.2024 22:30:00;01.01.2024 22:45:00;1359;5928;0;0;52.58;52.58;52.58
01.01.2024 22:45:00;01.01.2024 23:00:00;1359;5928;0;0;52.58;52.58;52.58
01.01.2024 23:00:00;01.01.2024 23:15:00;898;6562;0;0;44.03;44.03;44.03
01.01.2024 23:15:00;01.01.2024 23:30:00;898;6562;0;0;44.03;44.03;44.03
01.01.2024 23:30:00;01.01.2024 23:45:00;898;6562;0;0;44.03;44.03;44.03
01.01.2024 23:45:00;02.01.2024 00:00:00;898;6562;0;0;44.03;44.03;44.03
02.01.2024 00:00:00;02.01.2024 00:15:00;643;6508;0;0;38;38;38
02.01.2024 00:15:00;02.01.2024 00:30:00;643;6508;0;0;38;38;38
02.01.2024 00:30:00;02.01.2024 00:45:00;643;6508;0;0;38;38;38
02.01.2024 00:45:00;02.01.2024 01:00:00;643;6508;0;0;38;38;38
02.01.2024 01:00:00;02.01.2024 01:15:00;657;6511;0;0;33.56;33.56;33.56
02.01.2024 01:15:00;02.01.2024 01:30:00;657;6511;0;0;33.56;33.56;33.56
02.01.2024 01:30:00;02.01.2024 01:45:00;657;6511;0;0;33.56;33.56;33.56
02.01.2024 01:45:00;02.01.2024 02:00:00;657;6511;0;0;33.56;33.56;33.56
02.01.2024 02:00:00;02.01.2024 02:15:00;645;6508;0;0;32.03;32.03;32.03
02.01.2024 02:15:00;02.01.2024 02:30:00;645;6508;0;0;32.03;32.03;32.03
02.01.2024 02:30:00;02.01.2024 02:45:00;645;6508;0;0;32.03;32.03;32.03
02.01.2024 02:45:00;02.01.2024 03:00:00;645;6508;0;0;32.03;32.03;32.03
02.01.2024 03:00:00;02.01.2024 03:15:00;642;6508;0;0;32.29;32.29;32.29
02.01.2024 03:15:00;02.01.2024 03:30:00;642;6508;0;0;32.29;32.29;32.29
02.01.2024 03:30:00;02.01.2024 03:45:00;642;6508;0;0;32.29;32.29;32.29
02.01.2024 03:45:00;02.01.2024 04:00:00;642;6508;0;0;32.29;32.29;32.29
02.01.2024 04:00:00;02.01.2024 04:15:00;632;6508;140;0;20;20;36.7
02.01.2024 04:15:00;02.01.2024 04:30:00;632;6508;140;0;20;20;36.7
02.01.2024 04:30:00;02.01.2024 04:45:00;632;6508;140;0;20;20;36.7
02.01.2024 04:45:00;02.01.2024 05:00:00;632;6508;140;0;20;20;36.7
02.01.2024 05:00:00;02.01.2024 05:15:00;753;6607;140;0;20;20;41.72
02.01.2024 05:15:00;02.01.2024 05:30:00;753;6607;140;0;20;20;41.72
02.01.2024 05:30:00;02.01.2024 05:45:00;753;6607;140;0;20;20;41.72
02.01.2024 05:45:00;02.01.2024 06:00:00;753;6607;140;0;20;20;41.72
02.01.2024 06:00:00;02.01.2024 06:15:00;1024;6184;0;0;49.18;49.18;49.18
02.01.2024 06:15:00;02.01.2024 06:30:00;1024;6184;0;0;49.18;49.18;49.18
02.01.2024 06:30:00;02.01.2024 06:45:00;1024;6184;0;0;49.18;49.18;49.18
02.01.2024 06:45:00;02.01.2024 07:00:00;1024;6116;0;0;49.18;49.18;49.18
02.01.2024 07:00:00;02.01.2024 07:15:00;1684;5058;0;0;62.04;62.04;62.04
02.01.2024 07:15:00;02.01.2024 07:30:00;1980;4780;0;0;62.04;62.04;62.04
02.01.2024 07:30:00;02.01.2024 07:45:00;2056;4704;0;0;62.04;62.04;62.04
02.01.2024 07:45:00;02.01.2024 08:00:00;2056;4704;0;0;62.04;62.04;62.04
02.01.2024 08:00:00;02.01.2024 08:15:00;2682;3760;0;0;65.67;65.67;65.67
02.01.2024 08:15:00;02.01.2024 08:30:00;3141;3295;0;0;65.67;65.67;65.67
02.01.2024 08:30:00;02.01.2024 08:45:00;3345;3098;0;0;65.67;65.67;65.67
02.01.2024 08:45:00;02.01.2024 09:00:00;3345;3098;0;0;65.67;65.67;65.67
02.01.2024 09:00:00;02.01.2024 09:15:00;3927;2902;0;0;66.8;73;73
02.01.2024 09:15:00;02.01.2024 09:30:00;3927;2902;0;0;66.8;73;73
02.01.2024 09:30:00;02.01.2024 09:45:00;3927;2902;0;633;66.8;73;73
02.01.2024 09:45:00;02.01.2024 10:00:00;4155;2657;0;513;66.8;73;73
02.01.2024 10:00:00;02.01.2024 10:15:00;4577;2103;0;237;71.08;84.5;84.5
02.01.2024 10:15:00;02.01.2024 10:30:00;4647;2069;0;213;71.08;84.5;84.5
02.01.2024 10:30:00;02.01.2024 10:45:00;4647;2069;0;213;71.08;84.5;84.5
02.01.2024 10:45:00;02.01.2024 11:00:00;4693;1988;0;213;71.08;84.5;84.5
02.01.2024 11:00:00;02.01.2024 11:15:00;4906;1646;0;92;73.54;85;85
02.01.2024 11:15:00;02.01.2024 11:30:00;4906;1628;0;92;73.54;85;85
02.01.2024 11:30:00;02.01.2024 11:45:00;4906;1628;0;92;73.54;85;85
02.01.2024 11:45:00;02.01.2024 12:00:00;4906;1628;0;92;73.54;85;85
02.01.2024 12:00:00;02.01.2024 12:15:00;5155;1330;0;144;78.16;90.16;90.16
02.01.2024 12:15:00;02.01.2024 12:30:00;5179;1303;0;117;78.16;90.16;90.16
02.01.2024 12:30:00;02.01.2024 12:45:00;5179;1303;0;117;78.16;90.16;90.16
02.01.2024 12:45:00;02.01.2024 13:00:00;5179;1303;0;117;78.16;90.16;90.16
02.01.2024 13:00:00;02.01.2024 13:15:00;5078;1070;0;123;78.87;90.87;90.87
02.01.2024 13:15:00;02.01.2024 13:30:00;5078;1070;0;48;78.87;90.87;90.87
02.01.2024 13:30:00;02.01.2024 13:45:00;5078;1070;0;48;78.87;90.87;90.87
02.01.2024 13:45:00;02.01.2024 14:00:00;5078;1070;0;48;78.87;90.87;90.87
02.01.2024 14:00:00;02.01.2024 14:15:00;5091;1058;0;10;79.24;82;82
02.01.2024 14:15:00;02.01.2024 14:30:00;5091;1058;0;10;79.24;82;82
02.01.2024 14:30:00;02.01.2024 14:45:00;5091;1058;0;10;79.24;82;82
02.01.2024 14:45:00;02.01.2024 15:00:00;5091;1058;0;10;79.24;82;82
02.01.2024 15:00:00;02.01.2024 15:15:00;5045;1134;0;0;79.96;88;88
02.01.2024 15:15:00;02.01.2024 15:30:00;5045;1134;0;0;79.96;88;88
02.01.2024 15:30:00;02.01.2024 15:45:00;5045;1134;0;21;79.96;88;88
02.01.2024 15:45:00;02.01.2024 16:00:00;5045;1134;0;21;79.96;88;88
02.01.2024 16:00:00;02.01.2024 16:15:00;5024;1044;0;0;81.46;88;88
02.01.2024 16:15:00;02.01.2024 16:30:00;5025;1034;0;0;81.46;88;88
02.01.2024 16:30:00;02.01.2024 16:45:00;5025;1044;0;0;81.46;88;88
02.01.2024 16:45:00;02.01.2024 17:00:00;5025;1044;0;0;81.46;88;88
02.01.2024 17:00:00;02.01.2024 17:15:00;5002;1077;0;0;80.92;88.08;88.08
02.01.2024 17:15:00;02.01.2024 17:30:00;5002;1078;0;0;80.92;88.08;88.08
02.01.2024 17:30:00;02.01.2024 17:45:00;4918;1162;0;0;80.92;88.08;88.08
02.01.2024 17:45:00;02.01.2024 18:00:00;4896;1186;0;24;80.92;88.08;88.08
02.01.2024 18:00:00;02.01.2024 18:15:00;4646;1530;0;27;74.95;80.11;80.11
02.01.2024 18:15:00;02.01.2024 18:30:00;4646;1530;0;0;74.95;80.11;80.11
02.01.2024 18:30:00;02.01.2024 18:45:00;4567;1550;0;0;74.95;80.11;80.11
02.01.2024 18:45:00;02.01.2024 19:00:00;4391;1631;0;0;74.95;80.11;80.11
02.01.2024 19:00:00;02.01.2024 19:15:00;4056;2354;0;0;66.77;66.77;66.77
02.01.2024 19:15:00;02.01.2024 19:30:00;3754;2811;0;0;66.77;66.77;66.77
02.01.2024 19:30:00;02.01.2024 19:45:00;3571;3074;0;0;66.77;66.77;66.77
02.01.2024 19:45:00;02.01.2024 20:00:00;3489;3098;0;0;66.77;66.77;66.77
02.01.2024 20:00:00;02.01.2024 20:15:00;3325;3354;0;0;64.92;70;70
02.01.2024 20:15:00;02.01.2024 20:30:00;3278;3466;0;0;64.92;70;70
02.01.2024 20:30:00;02.01.2024 20:45:00;3059;3687;0;0;64.92;70;70
02.01.2024 20:45:00;02.01.2024 21:00:00;3059;3687;0;0;64.92;70;70
02.01.2024 21:00:00;02.01.2024 21:15:00;2640;4365;0;12;64.43;70;70
02.01.2024 21:15:00;02.01.2024 21:30:00;2640;4365;0;12;64.43;70;70
02.01.2024 21:30:00;02.01.2024 21:45:00;2640;4365;0;12;64.43;70;70
02.01.2024 21:45:00;02.01.2024 22:00:00;2640;4365;0;12;64.43;70;70
02.01.2024 22:00:00;02.01.2024 22:15:00;2056;4993;0;318;62.61;72.5;72.5
02.01.2024 22:15:00;02.01.2024 22:30:00;2056;4993;0;318;62.61;72.5;72.5
02.01.2024 22:30:00;02.01.2024 22:45:00;2056;4993;0;318;62.61;72.5;72.5
02.01.2024 22:45:00;02.01.2024 23:00:00;2056;4993;0;0;62.61;72.5;72.5
02.01.2024 23:00:00;02.01.2024 23:15:00;1768;5471;0;29;59.16;69;69
02.01.2024 23:15:00;02.01.2024 23:30:00;1768;5471;0;29;59.16;69;69
02.01.2024 23:30:00;02.01.2024 23:45:00;1768;5471;0;29;59.16;69;69
02.01.2024 23:45:00;03.01.2024 00:00:00;1768;5471;0;29;59.16;69;69
03.01.2024 00:00:00;03.01.2024 00:15:00;1663;5003;0;0;58;67;67
03.01.2024 00:15:00;03.01.2024 00:30:00;1663;5003;0;0;58;67;67
03.01.2024 00:30:00;03.01.2024 00:45:00;1663;5003;0;0;58;67;67
03.01.2024 00:45:00;03.01.2024 01:00:00;1663;5003;0;0;58;67;67
03.01.2024 01:00:00;03.01.2024 01:15:00;1895;4921;0;0;58.39;58.39;58.39
03.01.2024 01:15:00;03.01.2024 01:30:00;1895;4921;0;0;58.39;58.39;58.39
03.01.2024 01:30:00;03.01.2024 01:45:00;1895;4921;0;0;58.39;58.39;58.39
03.01.2024 01:45:00;03.01.2024 02:00:00;1895;4921;0;0;58.39;58.39;58.39
03.01.2024 02:00:00;03.01.2024 02:15:00;1897;4921;0;0;58.41;59;59
03.01.2024 02:15:00;03.01.2024 02:30:00;1897;4921;0;0;58.41;59;59
03.01.2024 02:30:00;03.01.2024 02:45:00;1897;4921;0;0;58.41;59;59
03.01.2024 02:45:00;03.01.2024 03:00:00;1897;4921;0;0;58.41;59;59
03.01.2024 03:00:00;03.01.2024 03:15:00;1524;5295;0;0;55.84;59;59
03.01.2024 03:15:00;03.01.2024 03:30:00;1524;5295;0;0;55.84;59;59
03.01.2024 03:30:00;03.01.2024 03:45:00;1524;5295;0;0;55.84;59;59
03.01.2024 03:45:00;03.01.2024 04:00:00;1524;5295;0;0;55.84;59;59
03.01.2024 04:00:00;03.01.2024 04:15:00;1438;5377;0;0;54.53;59;59
03.01.2024 04:15:00;03.01.2024 04:30:00;1438;5377;0;0;54.53;59;59
03.01.2024 04:30:00;03.01.2024 04:45:00;1438;5377;0;0;54.53;59;59
03.01.2024 04:45:00;03.01.2024 05:00:00;1438;5377;0;0;54.53;59;59
03.01.2024 05:00:00;03.01.2024 05:15:00;1785;5269;0;0;58.41;59;59
03.01.2024 05:15:00;03.01.2024 05:30:00;1785;5269;0;0;58.41;59;59
03.01.2024 05:30:00;03.01.2024 05:45:00;1785;5269;0;0;58.41;59;59
03.01.2024 05:45:00;03.01.2024 06:00:00;1785;5269;0;0;58.41;59;59
03.01.2024 06:00:00;03.01.2024 06:15:00;1940;4866;0;0;62.7;62.7;62.7
03.01.2024 06:15:00;03.01.2024 06:30:00;2226;4580;0;0;62.7;62.7;62.7
03.01.2024 06:30:00;03.01.2024 06:45:00;2226;4580;0;0;62.7;62.7;62.7
03.01.2024 06:45:00;03.01.2024 07:00:00;2226;4580;0;0;62.7;62.7;62.7
03.01.2024 07:00:00;03.01.2024 07:15:00;2520;4200;0;0;64.81;74;74
03.01.2024 07:15:00;03.01.2024 07:30:00;2758;3959;0;0;64.81;74;74
03.01.2024 07:30:00;03.01.2024 07:45:00;2929;3788;0;320;64.81;74;74
03.01.2024 07:45:00;03.01.2024 08:00:00;2929;3788;0;320;64.81;74;74
03.01.2024 08:00:00;03.01.2024 08:15:00;3549;3248;0;19;65.6;74;74
03.01.2024 08:15:00;03.01.2024 08:30:00;3549;3248;0;19;65.6;74;74
03.01.2024 08:30:00;03.01.2024 08:45:00;3549;3248;0;19;65.6;74;74
03.01.2024 08:45:00;03.01.2024 09:00:00;3549;3248;0;19;65.6;74;74
03.01.2024 09:00:00;03.01.2024 09:15:00;4045;2802;0;0;65.94;74;74
03.01.2024 09:15:00;03.01.2024 09:30:00;4045;2802;0;0;65.94;74;74
03.01.2024 09:30:00;03.01.2024 09:45:00;4045;2802;0;0;65.94;74;74
03.01.2024 09:45:00;03.01.2024 10:00:00;4045;2802;0;0;65.94;74;74
03.01.2024 10:00:00;03.01.2024 10:15:00;4248;2575;0;0;66.42;74;74
03.01.2024 10:15:00;03.01.2024 10:30:00;4248;2575;0;0;66.42;74;74
03.01.2024 10:30:00;03.01.2024 10:45:00;4248;2575;0;0;66.42;74;74
03.01.2024 10:45:00;03.01.2024 11:00:00;4248;2575;0;0;66.42;74;74
03.01.2024 11:00:00;03.01.2024 11:15:00;3993;2786;0;0;65.93;74;74
03.01.2024 11:15:00;03.01.2024 11:30:00;3993;2786;0;0;65.93;74;74
03.01.2024 11:30:00;03.01.2024 11:45:00;3993;2786;0;0;65.93;74;74
03.01.2024 11:45:00;03.01.2024 12:00:00;3993;2786;0;0;65.93;74;74
03.01.2024 12:00:00;03.01.2024 12:15:00;3798;2959;0;0;65.6;66.4;66.4
03.01.2024 12:15:00;03.01.2024 12:30:00;3798;2959;0;0;65.6;66.4;66.4
03.01.2024 12:30:00;03.01.2024 12:45:00;3798;2959;0;0;65.6;66.4;66.4
03.01.2024 12:45:00;03.01.2024 13:00:00;3798;2959;0;0;65.6;66.4;66.4
03.01.2024 13:00:00;03.01.2024 13:15:00;3512;3233;0;0;65.15;71;71
03.01.2024 13:15:00;03.01.2024 13:30:00;3512;3233;0;0;65.15;71;71
03.01.2024 13:30:00;03.01.2024 13:45:00;3512;3233;0;0;65.15;71;71
03.01.2024 13:45:00;03.01.2024 14:00:00;3512;3233;0;0;65.15;71;71
03.01.2024 14:00:00;03.01.2024 14:15:00;3910;2897;0;0;65.76;73;73
03.01.2024 14:15:00;03.01.2024 14:30:00;3910;2897;0;0;65.76;73;73
03.01.2024 14:30:00;03.01.2024 14:45:00;3910;2897;0;35;65.76;73;73
03.01.2024 14:45:00;03.01.2024 15:00:00;3929;2878;0;35;65.76;73;73
03.01.2024 15:00:00;03.01.2024 15:15:00;4477;2167;0;0;69.38;78;78
03.01.2024 15:15:00;03.01.2024 15:30:00;4592;2097;0;28;69.38;78;78
03.01.2024 15:30:00;03.01.2024 15:45:00;4592;2097;0;28;69.38;78;78
03.01.2024 15:45:00;03.01.2024 16:00:00;4592;2097;0;28;69.38;78;78
03.01.2024 16:00:00;03.01.2024 16:15:00;5131;1395;0;18;73.59;84;84
03.01.2024 16:15:00;03.01.2024 16:30:00;5131;1385;0;51;73.59;84;84
03.01.2024 16:30:00;03.01.2024 16:45:00;5169;1359;0;117;73.59;84;84
03.01.2024 16:45:00;03.01.2024 17:00:00;5169;1359;0;117;73.59;84;84
03.01.2024 17:00:00;03.01.2024 17:15:00;5530;1148;0;0;82.28;91;91
03.01.2024 17:15:00;03.01.2024 17:30:00;5530;1148;0;18;82.28;91;91
03.01.2024 17:30:00;03.01.2024 17:45:00;5722;1041;0;18;82.28;91;91
03.01.2024 17:45:00;03.01.2024 18:00:00;5722;1041;0;18;82.28;91;91
03.01.2024 18:00:00;03.01.2024 18:15:00;5759;1007;0;16;82.97;91;91
03.01.2024 18:15:00;03.01.2024 18:30:00;5759;1007;0;16;82.97;91;91
03.01.2024 18:30:00;03.01.2024 18:45:00;5759;1007;0;16;82.97;91;91
03.01.2024 18:45:00;03.01.2024 19:00:00;5759;1007;0;16;82.97;91;91
03.01.2024 19:00:00;03.01.2024 19:15:00;5728;1085;0;44;79.03;91;91
03.01.2024 19:15:00;03.01.2024 19:30:00;5728;1085;0;44;79.03;91;91
03.01.2024 19:30:00;03.01.2024 19:45:00;5638;1159;0;44;79.03;91;91
03.01.2024 19:45:00;03.01.2024 20:00:00;5615;1182;0;41;79.03;91;91
03.01.2024 20:00:00;03.01.2024 20:15:00;5272;1457;0;125;73.23;85;85
03.01.2024 20:15:00;03.01.2024 20:30:00;5272;1457;0;125;73.23;85;85
03.01.2024 20:30:00;03.01.2024 20:45:00;5127;1569;0;20;73.23;85;85
03.01.2024 20:45:00;03.01.2024 21:00:00;5107;1549;0;0;73.23;85;85
03.01.2024 21:00:00;03.01.2024 21:15:00;4824;2028;0;0;69.2;69.2;69.2
03.01.2024 21:15:00;03.01.2024 21:30:00;4773;2102;0;0;69.2;69.2;69.2
03.01.2024 21:30:00;03.01.2024 21:45:00;4773;2102;0;0;69.2;69.2;69.2
03.01.2024 21:45:00;03.01.2024 22:00:00;4678;2198;0;0;69.2;69.2;69.2
03.01.2024 22:00:00;03.01.2024 22:15:00;3604;3314;0;35;65.42;75;75
03.01.2024 22:15:00;03.01.2024 22:30:00;3604;3314;0;0;65.42;75;75
03.01.2024 22:30:00;03.01.2024 22:45:00;3604;3314;0;0;65.42;75;75
03.01.2024 22:45:00;03.01.2024 23:00:00;3186;3733;0;201;65.42;75;75
03.01.2024 23:00:00;03.01.2024 23:15:00;2617;4464;0;302;63.79;73.78;73.78
03.01.2024 23:15:00;03.01.2024 23:30:00;2594;4488;0;0;63.79;73.78;73.78
03.01.2024 23:30:00;03.01.2024 23:45:00;2594;4488;0;0;63.79;73.78;73.78
03.01.2024 23:45:00;04.01.2024 00:00:00;2594;4488;0;0;63.79;73.78;73.78
04.01.2024 00:00:00;04.01.2024 00:15:00;2462;3989;0;0;64.03;64.03;64.03
04.01.2024 00:15:00;04.01.2024 00:30:00;2462;3988;0;0;64.03;64.03;64.03
04.01.2024 00:30:00;04.01.2024 00:45:00;2462;3988;0;0;64.03;64.03;64.03
04.01.2024 00:45:00;04.01.2024 01:00:00;2462;3988;0;0;64.03;64.03;64.03
04.01.2024 01:00:00;04.01.2024 01:15:00;2447;4227;0;0;63.13;63.13;63.13
04.01.2024 01:15:00;04.01.2024 01:30:00;2447;4227;0;0;63.13;63.13;63.13
04.01.2024 01:30:00;04.01.2024 01:45:00;2447;4227;0;0;63.13;63.13;63.13
04.01.2024 01:45:00;04.01.2024 02:00:00;2447;4227;0;0;63.13;63.13;63.13
04.01.2024 02:00:00;04.01.2024 02:15:00;2460;4251;0;0;62.61;62.61;62.61
04.01.2024 02:15:00;04.01.2024 02:30:00;2425;4286;0;0;62.61;62.61;62.61
04.01.2024 02:30:00;04.01.2024 02:45:00;2325;4386;0;0;62.61;62.61;62.61
04.01.2024 02:45:00;04.01.2024 03:00:00;2325;4386;0;0;62.61;62.61;62.61
04.01.2024 03:00:00;04.01.2024 03:15:00;2332;4364;0;0;62.41;62.41;62.41
04.01.2024 03:15:00;04.01.2024 03:30:00;2332;4364;0;0;62.41;62.41;62.41
04.01.2024 03:30:00;04.01.2024 03:45:00;2332;4364;0;0;62.41;62.41;62.41
04.01.2024 03:45:00;04.01.2024 04:00:00;2332;4364;0;0;62.41;62.41;62.41
04.01.2024 04:00:00;04.01.2024 04:15:00;2177;4409;0;0;54;54;62.08
