Time,NO1-NO2_ratio,NO1-NO3_ratio,NO1-NO5_ratio,NO1-SE3_ratio,Activated,Activated+4,Activated-3,ActivatedDown-3,Activated-4,ActivatedDown-4,Activated-5,ActivatedDown-5,Activated-6,ActivatedDown-6,Activated-7,ActivatedDown-7,Activated-8,ActivatedDown-8,Activated-9,ActivatedDown-9,Activation Volume-3,Persistency,PersistencyDown,hour_sin,hour_cos,month_sin,month_cos,Working Day,Peak,wind_da_t+4,wind_id_t+4,wind_error_t+4,wind_error_t+3,wind_error_t+2,wind_error_t+1,Consumption,Wind Production,Total Production,Wind Share,Consumption minus Production,Total Imports,Net Import,Import/Consumption,Residual Load,Residual Load Delta,Net Import Ramp,DA Price,ID High Price,ID Low Price,ID Open Price,ID Close Price,ID Average Price,ID Price Range,Price Diff,Wind Share x Price Diff,Residual Load x Price Diff,Residual Load Delta x Price Diff,Import/Consumption x Price Diff,Persistency x Price Diff,ID Open Price x Price Diff,ID Price Range x Price Diff,ID Open Price - Day Ahead Price,NO1-NO2_ratio x Price Diff,NO1-NO2_ratio x Residual Load,NO1-NO2_ratio x Wind Share,NO1-NO3_ratio x Price Diff,NO1-NO3_ratio x Residual Load,NO1-NO3_ratio x Wind Share,NO1-NO5_ratio x Price Diff,NO1-NO5_ratio x Residual Load,NO1-NO5_ratio x Wind Share,NO1-SE3_ratio x Price Diff,NO1-SE3_ratio x Residual Load,NO1-SE3_ratio x Wind Share,Activated-3 x Price Diff,Activated-3 x Residual Load,Activated-4 x Residual Load,Activation Volume-3 x Price Diff,Activation Volume-3 x Residual Load,Peak x Wind Share x Price Diff,Residual Load x Import/Consumption x Price Diff,High Import x Low Wind,Cross Border Stress
2024-01-01 02:30:00,0.5559628571428571,0.12906,0.08277435897435897,0.7643293556085918,False,False,False,0.0,False,0.0,False,0.0,False,0.0,True,0.0,True,0.0,True,0.0,0.0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,175.0,175.0,0.0,0.0,0.0,0.0,5219.0,95.0,1218.0,0.07799671592775041,4001.0,3976.9700000000003,3976.9700000000003,0.7620176278980648,5124.0,0.0,0.0,24.48,28.26,3.31,25.0,28.15,20.63,24.950000000000003,-3.8500000000000014,-0.30028735632183917,-19727.40000000001,-0.0,-2.9337678674075507,-0.0,-96.25000000000003,-96.05750000000005,0.5199999999999996,-2.1404570000000005,2848.75368,0.04336327703495191,-0.49688100000000024,661.30344,0.010066256157635468,-0.31868128205128216,424.1358153846154,0.006456128163024715,-2.94266801909308,3916.4236181384244,0.05961517962464386,-0.0,0.0,0.0,-0.0,0.0,-0.0,-15032.62655259629,0,-15311.334500000006
2024-01-01 02:45:00,0.5559628571428571,0.12906,0.08277435897435897,0.7643293556085918,False,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.0,True,0.0,0.0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,175.0,175.0,0.0,0.0,0.0,0.0,5219.0,95.0,1218.0,0.07799671592775041,4001.0,3976.9700000000003,3976.9700000000003,0.7620176278980648,5124.0,0.0,0.0,24.48,28.26,3.31,25.0,28.15,20.63,24.950000000000003,-3.8500000000000014,-0.30028735632183917,-19727.40000000001,-0.0,-2.9337678674075507,-0.0,-96.25000000000003,-96.05750000000005,0.5199999999999996,-2.1404570000000005,2848.75368,0.04336327703495191,-0.49688100000000024,661.30344,0.010066256157635468,-0.31868128205128216,424.1358153846154,0.006456128163024715,-2.94266801909308,3916.4236181384244,0.05961517962464386,-0.0,0.0,0.0,-0.0,0.0,-0.0,-15032.62655259629,0,-15311.334500000006
2024-01-01 03:00:00,0.5626714285714286,0.12516,0.09323589743589744,0.732200477326969,False,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.0,0.0,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,True,False,179.0,179.0,0.0,0.0,0.0,0.0,5226.0,91.0,1210.0,0.07520661157024794,4016.0,3934.49,3934.49,0.7528683505549176,5135.0,11.0,-42.48000000000047,24.01,30.6,7.98,25.0,30.6,20.18,22.62,-3.830000000000002,-0.2880413223140497,-19667.05000000001,-42.130000000000024,-2.883485782625336,-0.0,-95.75000000000004,-86.63460000000005,0.9899999999999984,-2.1550315714285726,2889.317785714286,0.042316611570247936,-0.4793628000000002,642.6966,0.009412859504132232,-0.35709348717948736,478.76633333333336,0.007011955922865015,-2.8043278281622928,3759.849451073986,0.055066316889879494,-0.0,0.0,0.0,-0.0,0.0,-0.0,-14806.699493781101,0,-15069.096700000007
2024-01-01 03:15:00,0.5626714285714286,0.12516,0.09323589743589744,0.732200477326969,False,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,True,False,179.0,179.0,0.0,0.0,0.0,0.0,5226.0,91.0,1210.0,0.07520661157024794,4016.0,3934.49,3934.49,0.7528683505549176,5135.0,0.0,0.0,24.01,30.6,7.98,25.0,30.6,20.18,22.62,-3.830000000000002,-0.2880413223140497,-19667.05000000001,-0.0,-2.883485782625336,-0.0,-95.75000000000004,-86.63460000000005,0.9899999999999984,-2.1550315714285726,2889.317785714286,0.042316611570247936,-0.4793628000000002,642.6966,0.009412859504132232,-0.35709348717948736,478.76633333333336,0.007011955922865015,-2.8043278281622928,3759.849451073986,0.055066316889879494,-0.0,0.0,0.0,-0.0,0.0,-0.0,-14806.699493781101,0,-15069.096700000007
2024-01-01 03:30:00,0.5626714285714286,0.12516,0.09323589743589744,0.732200477326969,False,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.0,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,True,False,179.0,179.0,0.0,0.0,0.0,0.0,5226.0,91.0,1210.0,0.07520661157024794,4016.0,3934.49,3934.49,0.7528683505549176,5135.0,0.0,0.0,24.01,30.6,7.98,25.0,30.6,20.18,22.62,-3.830000000000002,-0.2880413223140497,-19667.05000000001,-0.0,-2.883485782625336,-0.0,-95.75000000000004,-86.63460000000005,0.9899999999999984,-2.1550315714285726,2889.317785714286,0.042316611570247936,-0.4793628000000002,642.6966,0.009412859504132232,-0.35709348717948736,478.76633333333336,0.007011955922865015,-2.8043278281622928,3759.849451073986,0.055066316889879494,-0.0,0.0,0.0,-0.0,0.0,-0.0,-14806.699493781101,0,-15069.096700000007
