y_true,y_hat,spread
down,down,27.98
down,down,27.98
down,down,27.98
down,down,27.51
down,down,27.51
down,down,27.51
down,down,27.51
down,down,27.51
down,down,27.51
down,down,27.51
down,down,27.51
down,down,25.17
down,down,25.17
down,down,25.17
down,down,25.17
down,down,23.12
down,down,23.12
down,down,23.12
down,down,23.12
down,down,25.17
down,down,21.17
down,down,8.0
down,down,6.41
down,down,13.31
down,down,13.31
down,down,13.31
down,down,26.52
down,down,26.52
down,down,26.52
down,down,25.13
down,down,20.05
down,down,19.09
down,down,24.09
down,down,24.09
down,down,24.09
down,down,24.04
down,down,24.04
up,up,23.31
up,up,23.31
up,up,23.31
up,up,23.04
up,up,27.04
up,up,27.04
up,up,27.04
up,up,27.69
up,up,32.19
up,up,32.19
up,up,32.19
up,up,32.25
up,up,27.75
up,up,27.75
up,up,27.75
up,up,23.99
up,up,23.99
up,up,23.99
up,up,23.99
up,up,2.5100000000000016
up,up,37.3
up,up,37.3
up,up,37.3
up,up,37.96
up,up,37.96
up,up,37.96
up,up,37.96
up,up,38.1
up,up,38.1
up,up,38.1
up,up,38.1
up,up,37.92
up,up,14.920000000000002
up,up,14.920000000000002
up,up,14.920000000000002
up,up,14.16
up,up,14.16
up,up,14.16
up,up,14.16
down,down,-0.7000000000000028
down,down,18.4
down,down,18.4
down,down,18.4
down,down,16.65
down,down,10.329999999999998
down,down,18.83
down,down,18.83
down,down,18.83
down,down,19.16
down,down,23.66
down,down,23.66
down,down,23.66
down,down,25.46
down,down,22.46
down,down,22.46
down,down,23.380000000000003
down,down,23.380000000000003
down,down,17.14
down,down,23.14
down,down,23.14
down,down,23.14
down,down,21.14
down,down,32.14
down,down,32.14
down,down,32.14
down,down,33.28
down,down,35.28
down,down,35.28
down,down,35.28
down,down,37.48
down,down,36.82
down,down,36.82
down,down,36.82
down,down,43.99
down,down,42.65
down,down,42.65
down,down,38.96
down,down,38.96
down,down,38.96
down,down,16.96
down,down,27.96
down,down,27.96
down,down,27.96
down,down,-9.11
down,down,15.39
down,down,15.39
down,down,15.39
down,down,7.01
down,down,8.01
down,down,8.01
down,down,8.01
down,down,9.7
down,down,14.7
down,down,14.7
down,down,14.7
down,down,10.98
down,down,10.98
down,down,10.98
down,down,10.98
down,down,10.91
down,down,11.91
down,down,11.91
down,down,11.91
down,down,11.11
down,down,11.11
down,down,11.11
down,down,11.11
down,down,7.97
down,down,7.97
down,down,7.97
down,down,7.97
down,down,7.0
down,down,7.0
down,down,1.0
down,down,1.0
down,down,26.67
down,down,26.67
down,down,26.67
down,down,25.72
down,down,29.72
down,down,29.72
down,down,29.72
down,down,30.630000000000003
down,down,30.630000000000003
down,down,30.630000000000003
down,down,30.630000000000003
down,down,11.909999999999997
down,down,11.909999999999997
down,down,14.829999999999998
down,down,14.829999999999998
down,down,14.829999999999998
down,down,18.65
down,down,25.15
down,down,25.15
down,down,25.15
down,down,18.57
down,down,18.57
down,down,18.57
down,down,18.57
down,down,8.579999999999998
down,down,9.079999999999998
down,down,9.079999999999998
down,down,9.079999999999998
down,down,3.020000000000003
down,down,11.020000000000003
down,down,11.020000000000003
down,down,11.020000000000003
down,down,12.079999999999998
down,down,23.67
down,down,23.67
down,down,23.67
down,down,10.630000000000004
down,down,29.01
down,down,29.01
down,down,29.700000000000003
down,down,38.7
down,down,38.7
down,down,38.7
down,down,33.97
down,down,35.47
down,down,35.47
down,down,35.47
down,down,28.73
down,down,12.73
down,down,12.73
down,down,12.73
down,down,8.98
down,down,29.48
down,down,29.48
down,down,29.48
down,down,35.27
down,down,35.77
down,down,35.77
down,down,35.77
down,down,43.05
down,down,41.55
down,down,41.55
down,down,41.55
down,down,9.62
down,down,9.62
down,down,14.5
down,down,18.3
down,down,18.3
down,down,18.3
down,down,28.51
down,down,9.090000000000003
down,down,9.090000000000003
down,down,9.090000000000003
down,down,8.979999999999997
down,down,8.979999999999997
down,down,8.979999999999997
down,down,8.979999999999997
down,down,10.909999999999997
down,down,9.409999999999997
down,down,9.409999999999997
down,down,9.409999999999997
down,down,10.619999999999996
down,down,22.12
down,down,10.909999999999997
down,down,10.909999999999997
down,down,10.909999999999997
down,down,1.9099999999999968
down,down,4.409999999999997
down,down,4.409999999999997
down,down,4.409999999999997
down,down,17.47
down,down,17.47
down,down,31.130000000000003
down,down,33.63
down,down,33.63
down,down,33.63
down,down,44.53
down,down,34.03
down,down,34.03
down,down,34.03
down,down,34.03
down,down,19.03
down,down,19.03
down,down,19.03
down,down,20.24
down,down,15.740000000000002
down,down,15.740000000000002
down,down,10.02
down,down,17.02
down,down,17.02
down,down,17.02
down,down,9.11
down,down,9.11
up,up,28.52
up,up,28.52
up,up,28.52
up,up,36.44
up,up,36.44
up,up,36.44
up,up,36.44
up,up,40.88
up,up,40.88
down,down,-0.6400000000000006
down,down,19.4
down,down,19.4
down,down,19.4
down,down,5.32
down,down,11.840000000000003
down,down,11.840000000000003
down,down,11.840000000000003
down,down,12.159999999999997
down,down,16.879999999999995
down,down,16.879999999999995
down,down,16.879999999999995
down,down,8.399999999999999
down,down,12.4
down,down,12.4
down,down,12.4
down,down,10.689999999999998
down,down,16.689999999999998
down,down,16.689999999999998
down,down,16.689999999999998
down,down,17.5
down,down,17.5
down,down,17.5
down,down,17.5
down,down,5.039999999999999
down,down,5.039999999999999
down,down,7.140000000000001
down,down,21.64
down,down,21.64
down,down,21.64
down,down,15.299999999999995
down,down,15.299999999999995
down,down,15.299999999999995
down,down,18.33
down,down,20.85
down,down,20.85
down,down,20.85
up,up,6.350000000000001
up,up,4.350000000000001
up,up,4.350000000000001
up,up,4.350000000000001
up,up,4.579999999999998
up,up,4.579999999999998
up,up,4.579999999999998
up,up,3.5799999999999983
up,up,3.5799999999999983
up,up,3.5799999999999983
up,up,11.579999999999998
up,up,11.579999999999998
up,up,11.579999999999998
up,up,10.659999999999997
up,up,14.03
up,up,14.03
up,up,14.03
up,up,24.3
down,down,28.020000000000003
down,down,28.020000000000003
down,down,28.020000000000003
down,down,31.33
down,down,13.829999999999998
down,down,13.829999999999998
down,down,13.829999999999998
down,down,1.89
down,down,1.89
down,down,1.89
down,down,2.0
down,down,3.0
down,down,3.0
down,down,3.0
down,down,9.7
down,down,9.7
down,down,9.7
down,down,9.7
down,down,29.34
down,down,28.34
down,down,28.34
down,down,28.34
up,up,6.130000000000003
up,up,5.780000000000001
up,up,5.780000000000001
up,up,5.780000000000001
up,up,6.979999999999997
up,up,11.869999999999996
up,up,11.869999999999996
up,up,11.869999999999996
up,up,17.490000000000002
up,up,2.520000000000003
up,up,2.520000000000003
up,up,2.520000000000003
up,up,9.170000000000002
up,up,0.740000000000002
up,up,1.5
up,up,6.5
up,up,6.5
up,up,6.5
up,up,7.280000000000001
up,up,8.649999999999999
up,up,8.649999999999999
up,up,8.649999999999999
down,down,4.520000000000003
down,down,4.020000000000003
down,down,4.020000000000003
down,down,4.020000000000003
down,down,3.719999999999999
down,down,3.719999999999999
down,down,3.719999999999999
down,down,3.719999999999999
down,down,3.5900000000000034
down,down,3.5900000000000034
down,down,3.5900000000000034
down,down,3.5900000000000034
down,down,3.6899999999999977
down,down,3.6899999999999977
down,down,3.6899999999999977
down,down,3.6899999999999977
down,down,3.700000000000003
down,down,3.700000000000003
down,down,3.700000000000003
down,down,3.700000000000003
down,down,5.210000000000001
down,down,2.710000000000001
down,down,18.33
down,down,19.33
down,down,19.33
down,down,19.33
down,down,9.560000000000002
down,down,9.560000000000002
down,down,9.560000000000002
down,down,9.560000000000002
down,down,-3.129999999999999
down,down,-3.0299999999999976
down,down,-3.0299999999999976
down,down,-3.0299999999999976
down,down,-5.949999999999999
down,down,6.949999999999999
down,down,6.949999999999999
down,down,6.949999999999999
down,down,16.94
down,down,18.94
down,down,18.94
down,down,18.94
down,down,25.520000000000003
down,down,31.520000000000003
down,down,31.520000000000003
down,down,31.520000000000003
down,down,33.09
down,down,20.090000000000003
down,down,20.090000000000003
down,down,20.090000000000003
down,down,21.48
down,down,17.979999999999997
down,down,17.979999999999997
down,down,17.979999999999997
down,down,22.51
down,down,14.009999999999998
down,down,-0.1000000000000014
down,down,9.439999999999998
down,down,1.1799999999999995
down,down,7.159999999999997
down,down,7.159999999999997
down,down,7.159999999999997
down,down,7.060000000000002
down,down,7.060000000000002
down,down,7.060000000000002
down,down,7.060000000000002
down,down,5.07
down,down,5.07
down,down,5.07
down,down,5.07
up,up,3.1000000000000014
up,up,7.100000000000001
up,up,7.100000000000001
up,up,7.100000000000001
up,up,7.380000000000003
up,up,6.380000000000003
down,down,-0.2999999999999971
down,down,3.3200000000000003
down,down,3.3200000000000003
down,down,3.3200000000000003
down,down,3.119999999999997
down,down,15.119999999999996
down,down,15.119999999999996
down,down,15.119999999999996
down,down,15.119999999999996
down,down,17.119999999999997
down,down,17.119999999999997
down,down,17.119999999999997
down,down,17.119999999999997
down,down,21.62
down,down,21.62
down,down,21.62
down,down,21.98
down,down,14.479999999999997
down,down,14.479999999999997
down,down,14.479999999999997
down,down,11.799999999999995
down,down,9.799999999999995
down,down,9.799999999999995
down,down,9.799999999999995
down,down,1.8900000000000008
down,down,1.8900000000000008
down,down,1.8900000000000008
down,down,3.69
down,down,3.69
down,down,3.69
down,down,2.72
down,down,2.72
down,down,2.72
down,down,2.72
down,down,0.1
down,down,2.6
down,down,2.6
down,down,2.6
down,down,2.72
down,down,4.72
down,down,4.72
down,down,4.72
down,down,8.2
down,down,8.7
down,down,8.7
down,down,8.7
down,down,37.97
down,down,5.799999999999997
down,down,5.689999999999998
down,down,20.19
down,down,20.19
down,down,20.19
down,down,20.03
down,down,36.03
down,down,36.03
down,down,36.03
down,down,35.9
down,down,39.9
down,down,39.9
down,down,39.9
down,down,39.69
down,down,44.27
down,down,44.27
down,down,44.27
down,down,44.15
down,down,44.14
down,down,44.14
down,down,44.14
down,down,41.72
down,down,41.69
down,down,41.69
down,down,41.69
down,down,35.51
down,down,28.97
down,down,28.97
down,down,28.97
down,down,8.94
down,down,13.94
down,down,13.94
down,down,13.94
down,down,8.07
down,down,0.94
down,down,0.59
down,down,0.59
down,down,0.59
down,down,0.59
down,down,2.24
down,down,2.24
down,down,2.24
down,down,2.24
down,down,14.55
down,down,14.55
down,down,14.55
down,down,14.55
down,down,35.96
down,down,35.46
down,down,35.46
down,down,35.46
down,down,39.19
down,down,30.19
down,down,30.19
down,down,30.19
down,down,30.270000000000003
down,down,16.270000000000003
down,down,16.270000000000003
down,down,16.270000000000003
down,down,16.35
down,down,11.35
down,down,11.35
down,down,11.35
down,down,17.83
down,down,17.83
down,down,17.83
down,down,17.68
down,down,22.68
down,down,22.68
down,down,22.68
down,down,22.33
down,down,37.83
down,down,37.83
down,down,37.83
up,up,7.850000000000001
up,up,7.850000000000001
up,up,7.850000000000001
up,up,8.14
up,up,8.14
up,up,8.14
up,up,8.57
up,up,8.57
up,up,8.57
up,up,8.57
up,up,9.829999999999998
up,up,9.829999999999998
up,up,9.829999999999998
up,up,9.829999999999998
down,down,8.829999999999998
down,down,8.829999999999998
down,down,9.119999999999996
down,down,7.119999999999997
down,down,7.119999999999997
down,down,7.119999999999997
down,down,-3.010000000000005
down,down,1.259999999999998
down,down,1.259999999999998
down,down,1.259999999999998
down,down,21.58
down,down,21.58
down,down,21.58
down,down,22.27
down,down,26.66
down,down,26.66
down,down,26.66
down,down,29.84
down,down,32.65
down,down,32.65
down,down,32.65
down,down,39.66
down,down,39.66
down,down,39.66
down,down,4.920000000000002
down,down,4.920000000000002
down,down,4.920000000000002
down,down,6.289999999999999
down,down,6.289999999999999
down,down,6.289999999999999
up,up,6.689999999999998
up,up,6.689999999999998
down,down,8.64
down,down,8.64
down,down,8.64
down,down,8.57
down,down,22.57
down,down,22.57
down,down,22.57
up,up,13.07
up,up,13.07
up,up,13.04
up,up,13.04
up,up,13.04
up,up,13.04
up,up,13.39
up,up,15.39
up,up,15.39
up,up,15.39
up,up,16.299999999999997
up,up,17.799999999999997
up,up,17.799999999999997
up,up,17.799999999999997
down,down,9.95
down,down,9.95
down,down,9.95
up,up,11.880000000000004
up,up,11.880000000000004
up,up,11.880000000000004
up,up,12.009999999999998
up,up,9.009999999999998
up,up,6.869999999999997
up,up,6.869999999999997
up,up,10.8
up,up,10.8
up,up,10.8
up,up,10.8
up,up,17.91
up,up,17.91
down,down,0.0099999999999997
down,down,16.71
down,down,16.71
down,down,16.71
down,down,3.71
down,down,7.92
down,down,7.92
down,down,7.92
down,down,7.9
down,down,9.99
down,down,9.99
down,down,9.99
down,down,25.05
down,down,25.05
down,down,25.05
down,down,25.05
down,down,36.41
down,down,32.41
down,down,32.41
down,down,32.41
down,down,36.52
down,down,35.02
down,down,35.02
down,down,15.44
down,down,15.44
down,down,15.87
down,down,22.04
down,down,22.04
down,down,22.04
down,down,20.62
down,down,20.62
down,down,20.62
down,down,20.62
down,down,14.01
down,down,10.84
up,up,2.969999999999999
up,up,10.799999999999995
up,up,10.799999999999995
up,up,10.799999999999995
up,up,8.059999999999995
up,up,12.229999999999997
up,up,12.229999999999997
up,up,12.229999999999997
up,up,12.270000000000003
up,up,12.270000000000003
up,up,12.270000000000003
up,up,12.270000000000003
up,up,12.29
up,up,17.29
up,up,17.29
up,up,17.29
up,up,17.380000000000003
up,up,16.560000000000002
up,up,16.560000000000002
up,up,2.960000000000001
up,up,2.960000000000001
up,up,3.049999999999997
up,up,6.140000000000001
up,up,6.140000000000001
up,up,6.140000000000001
up,up,5.810000000000002
up,up,9.72
up,up,9.72
up,up,9.72
up,up,9.880000000000004
up,up,9.880000000000004
up,up,9.880000000000004
up,up,9.880000000000004
up,up,11.340000000000003
up,up,7.800000000000004
up,up,7.800000000000004
up,up,7.800000000000004
up,up,6.079999999999998
down,down,0.0700000000000002
down,down,6.270000000000003
down,down,6.270000000000003
up,up,161.8
up,up,161.8
up,up,161.8
up,up,161.51000000000002
up,up,19.9
down,down,9.490000000000002
down,down,9.490000000000002
down,down,9.490000000000002
down,down,9.93
down,down,12.93
down,down,12.93
down,down,12.93
up,up,3.049999999999997
up,up,2.890000000000001
up,up,7.890000000000001
up,up,7.890000000000001
up,up,14.23
up,up,14.23
up,up,14.23
up,up,14.05
up,up,8.05
up,up,8.05
up,up,8.05
up,up,1.6700000000000017
up,up,8.05
up,up,10.05
up,up,10.05
up,up,10.05
up,up,30.42
up,up,27.42
up,up,27.42
up,up,27.42
up,up,31.0
up,up,33.0
up,up,33.0
up,up,33.0
up,up,0.5300000000000011
up,up,7.449999999999999
up,up,7.449999999999999
up,up,25.62
up,up,25.62
up,up,29.56
up,up,29.56
up,up,29.56
up,up,29.56
up,up,24.46
up,up,24.46
up,up,24.46
up,up,26.5
up,up,26.5
up,up,26.5
up,up,26.5
up,up,29.67
up,up,27.67
up,up,27.67
down,down,1.82
down,down,1.82
down,down,1.29
down,down,5.29
down,down,5.29
down,down,5.29
down,down,7.4
down,down,7.4
down,down,7.4
up,up,26.06
up,up,26.06
up,up,26.06
up,up,27.56
up,up,27.56
up,up,27.56
up,up,27.56
up,up,21.31
up,up,23.31
up,up,23.31
up,up,23.31
up,up,14.54
up,up,20.1
up,up,20.1
up,up,20.1
down,down,-3.47
down,down,-3.47
down,down,-3.47
down,down,3.3299999999999983
down,down,3.3299999999999983
down,down,11.45
down,down,11.45
down,down,11.45
down,down,12.23
down,down,3.770000000000003
down,down,10.770000000000003
down,down,10.770000000000003
down,down,10.770000000000003
down,down,10.420000000000002
down,down,10.420000000000002
down,down,10.420000000000002
down,down,10.420000000000002
down,down,10.369999999999996
down,down,8.369999999999997
down,down,-0.8900000000000006
down,down,9.61
down,down,9.61
down,down,9.61
down,down,4.25
down,down,9.25
down,down,9.25
down,down,9.25
down,down,5.27
down,down,5.27
down,down,5.27
down,down,5.27
down,down,6.68
down,down,11.68
down,down,11.68
down,down,11.68
down,down,17.9
down,down,9.9
down,down,9.9
down,down,9.9
down,down,13.39
down,down,26.39
down,down,26.39
down,down,26.39
down,down,28.4
down,down,21.4
down,down,21.4
down,down,21.4
down,down,21.39
down,down,13.39
down,down,13.39
down,down,13.39
down,down,13.46
down,down,9.46
up,up,0.0700000000000002
up,up,5.369999999999997
up,up,5.369999999999997
down,down,-0.1799999999999997
down,down,8.21
down,down,8.21
down,down,8.21
down,down,15.71
down,down,15.71
down,down,16.060000000000002
down,down,16.060000000000002
down,down,16.060000000000002
down,down,16.060000000000002
down,down,-0.2899999999999991
down,down,3.270000000000003
down,down,3.270000000000003
down,down,3.270000000000003
down,down,19.98
down,down,19.98
down,down,19.81
down,down,19.81
down,down,19.81
down,down,19.81
down,down,19.56
down,down,4.060000000000002
down,down,4.060000000000002
down,down,4.060000000000002
down,down,2.6700000000000017
down,down,2.6700000000000017
down,down,2.6700000000000017
down,down,2.6700000000000017
down,down,2.520000000000003
down,down,5.020000000000003
down,down,5.020000000000003
down,down,5.020000000000003
down,down,4.710000000000001
down,down,4.710000000000001
down,down,4.710000000000001
down,down,4.710000000000001
down,down,4.549999999999997
down,down,5.549999999999997
down,down,5.549999999999997
down,down,5.549999999999997
down,down,5.439999999999998
down,down,6.439999999999998
down,down,6.439999999999998
down,down,6.439999999999998
down,down,6.25
down,down,6.25
down,down,6.25
down,down,6.25
down,down,7.270000000000003
down,down,7.270000000000003
down,down,7.270000000000003
down,down,12.0
down,down,12.0
down,down,12.0
down,down,3.43
down,down,3.43
down,down,3.43
down,down,3.43
down,down,3.43
down,down,3.43
down,down,3.4099999999999966
down,down,4.409999999999997
down,down,4.409999999999997
down,down,4.409999999999997
down,down,4.409999999999997
down,down,15.909999999999997
down,down,15.909999999999997
down,down,15.909999999999997
down,down,16.18
down,down,16.18
down,down,16.18
down,down,16.18
down,down,4.119999999999997
down,down,4.119999999999997
down,down,4.119999999999997
down,down,2.979999999999997
down,down,2.979999999999997
down,down,2.979999999999997
down,down,2.969999999999999
down,down,2.969999999999999
down,down,2.969999999999999
down,down,2.969999999999999
down,down,2.93
down,down,3.93
down,down,3.93
down,down,3.93
down,down,3.990000000000002
down,down,3.990000000000002
down,down,3.990000000000002
down,down,3.990000000000002
down,down,3.869999999999997
down,down,4.369999999999997
down,down,4.369999999999997
down,down,4.369999999999997
down,down,4.200000000000003
down,down,4.200000000000003
down,down,4.200000000000003
down,down,4.200000000000003
down,down,4.119999999999997
down,down,3.619999999999997
down,down,3.619999999999997
down,down,3.619999999999997
down,down,3.5900000000000034
down,down,3.5900000000000034
down,down,3.5900000000000034
down,down,3.5900000000000034
down,down,3.789999999999999
down,down,4.289999999999999
down,down,4.289999999999999
down,down,4.289999999999999
down,down,4.009999999999998
down,down,4.009999999999998
down,down,4.009999999999998
down,down,4.009999999999998
up,up,17.87
up,up,32.22
up,up,32.22
up,up,32.22
up,up,32.160000000000004
up,up,30.81
up,up,30.81
up,up,30.81
up,up,30.06
up,up,29.06
up,up,29.06
up,up,29.06
up,up,27.48
up,up,22.24
up,up,22.24
up,up,22.24
up,up,6.309999999999999
up,up,6.309999999999999
up,up,6.309999999999999
up,up,6.620000000000001
up,up,6.620000000000001
up,up,6.620000000000001
up,up,0.9799999999999968
up,up,5.479999999999997
up,up,5.479999999999997
up,up,5.479999999999997
up,up,5.469999999999999
up,up,3.969999999999999
up,up,3.969999999999999
up,up,3.969999999999999
up,up,4.090000000000003
up,up,4.090000000000003
down,down,-0.8999999999999986
down,down,8.920000000000002
down,down,8.920000000000002
down,down,8.920000000000002
down,down,9.07
down,down,22.07
down,down,22.07
down,down,22.07
down,down,22.67
down,down,22.67
down,down,22.67
down,down,22.67
down,down,22.56
down,down,20.56
down,down,20.56
down,down,20.56
down,down,15.77
down,down,15.77
down,down,15.77
down,down,0.9399999999999976
down,down,12.939999999999998
down,down,12.939999999999998
down,down,12.939999999999998
down,down,14.0
down,down,14.0
down,down,14.0
down,down,14.0
down,down,11.62
down,down,3.620000000000001
down,down,3.620000000000001
down,down,3.620000000000001
down,down,-6.710000000000001
down,down,1.2899999999999991
down,down,1.2899999999999991
down,down,1.2899999999999991
down,down,-4.130000000000001
down,down,5.869999999999999
down,down,5.869999999999999
down,down,5.869999999999999
down,down,0.9499999999999992
down,down,3.649999999999999
down,down,3.649999999999999
down,down,3.649999999999999
down,down,2.9899999999999984
down,down,7.009999999999998
down,down,7.009999999999998
down,down,7.009999999999998
down,down,18.059999999999995
down,down,30.16
down,down,30.16
down,down,30.16
down,down,27.82
down,down,27.82
down,down,1.09
down,down,4.550000000000001
down,down,4.550000000000001
down,down,4.550000000000001
down,down,4.989999999999998
down,down,4.989999999999998
down,down,4.989999999999998
down,down,4.989999999999998
down,down,5.260000000000002
down,down,3.3000000000000007
down,down,3.3000000000000007
down,down,3.3000000000000007
down,down,3.61
down,down,8.57
down,down,8.57
down,down,8.57
down,down,5.239999999999998
down,down,5.239999999999998
down,down,5.239999999999998
down,down,4.940000000000001
down,down,4.940000000000001
down,down,4.940000000000001
down,down,4.940000000000001
down,down,0.02
down,down,0.02
down,down,0.44
down,down,3.44
down,down,3.44
down,down,3.44
down,down,13.6
down,down,13.6
down,down,13.6
down,down,13.6
down,down,25.47
down,down,25.47
down,down,25.47
down,down,25.47
down,down,28.25
down,down,25.25
down,down,25.25
down,down,-0.2199999999999988
down,down,7.73
down,down,7.73
down,down,7.73
down,down,-1.6300000000000026
down,down,7.399999999999999
down,down,7.399999999999999
down,down,7.399999999999999
down,down,6.93
down,down,20.91
down,down,20.91
down,down,20.91
down,down,21.43
down,down,22.43
down,down,22.43
down,down,22.43
down,down,-2.38
down,down,-1.740000000000002
down,down,6.989999999999998
down,down,6.989999999999998
down,down,6.989999999999998
down,down,6.260000000000002
down,down,6.260000000000002
down,down,6.260000000000002
down,down,6.260000000000002
down,down,3.5
down,down,4.670000000000002
down,down,4.670000000000002
down,down,4.670000000000002
up,up,0.5700000000000003
up,up,4.030000000000001
up,up,4.030000000000001
up,up,4.030000000000001
down,down,3.41
down,down,3.41
down,down,3.41
down,down,4.379999999999999
down,down,18.38
down,down,18.38
down,down,18.38
down,down,20.82
down,down,20.82
down,down,22.17
down,down,6.170000000000002
down,down,1.2800000000000011
down,down,2.9800000000000004
down,down,2.9800000000000004
down,down,2.9800000000000004
down,down,2.9400000000000013
down,down,19.94
down,down,19.94
down,down,19.94
down,down,19.91
down,down,19.91
down,down,19.91
down,down,19.91
down,down,19.58
down,down,19.58
down,down,19.58
down,down,19.58
down,down,21.04
down,down,21.04
down,down,21.04
down,down,21.04
down,down,12.46
down,down,12.46
down,down,12.46
down,down,10.0
down,down,10.0
down,down,10.0
down,down,10.59
down,down,10.59
down,down,10.59
down,down,10.59
down,down,10.95
down,down,10.95
down,down,10.95
down,down,10.95
down,down,10.12
down,down,14.29
down,down,14.29
down,down,8.68
down,down,8.68
down,down,-1.2699999999999996
down,down,6.73
down,down,6.73
down,down,6.73
down,down,0.9400000000000012
down,down,-0.0599999999999987
down,down,-0.0599999999999987
down,down,-0.0599999999999987
down,down,-0.7800000000000011
down,down,15.22
down,down,15.22
down,down,15.22
down,down,20.25
down,down,20.25
down,down,20.25
down,down,20.25
down,down,21.51
down,down,10.510000000000002
down,down,10.510000000000002
down,down,10.510000000000002
down,down,10.989999999999998
down,down,10.489999999999998
down,down,10.489999999999998
down,down,10.489999999999998
down,down,10.98
down,down,10.48
down,down,10.48
down,down,10.48
down,down,10.79
down,down,10.79
down,down,10.79
down,down,10.79
down,down,10.0
down,down,10.0
down,down,10.0
down,down,10.0
down,down,9.32
down,down,10.32
down,down,10.32
down,down,10.32
down,down,10.62
down,down,15.500000000000002
down,down,15.500000000000002
down,down,15.500000000000002
down,down,13.550000000000002
down,down,11.670000000000002
down,down,11.670000000000002
down,down,11.670000000000002
up,up,1.75
up,up,5.079999999999998
up,up,5.079999999999998
up,up,5.079999999999998
up,up,0.0
up,up,3.0799999999999983
up,up,3.0799999999999983
up,up,3.0799999999999983
up,up,0.8300000000000018
up,up,2.6000000000000014
up,up,2.6000000000000014
up,up,2.6000000000000014
up,up,7.379999999999999
up,up,7.379999999999999
up,up,7.379999999999999
up,up,7.66
up,up,8.43
down,down,6.98
down,down,6.98
down,down,6.98
up,up,-0.120000000000001
down,down,-7.42
down,down,7.57
down,down,7.57
down,down,7.57
down,down,-5.039999999999999
down,down,0.9600000000000009
down,down,0.9600000000000009
down,down,0.9600000000000009
down,down,-13.8
down,down,20.2
down,down,20.2
down,down,20.2
down,down,1.3100000000000025
down,down,-3.6899999999999977
up,up,5.120000000000001
up,up,5.120000000000001
up,up,5.120000000000001
down,down,11.010000000000002
down,down,11.010000000000002
down,down,10.95
down,down,10.95
down,down,10.95
down,down,10.95
down,down,10.94
down,down,12.44
down,down,12.44
down,down,12.44
down,down,12.45
down,down,12.45
down,down,12.45
down,down,12.45
down,down,12.45
down,down,12.45
down,down,12.45
down,down,6.27
down,down,6.27
down,down,6.27
down,down,7.969999999999999
down,down,7.969999999999999
down,down,7.969999999999999
down,down,-8.82
down,down,-7.82
down,down,-7.82
down,down,-7.82
down,down,-13.7
down,down,-1.7
down,down,-1.7
down,down,-1.7
down,down,-0.02
down,down,1.98
down,down,1.98
down,down,1.98
down,down,22.82
down,down,22.82
down,down,22.82
down,down,22.82
down,down,24.7
down,down,9.7
down,down,9.7
down,down,9.7
up,up,1.8099999999999987
up,up,1.8099999999999987
up,up,1.8099999999999987
up,up,2.7399999999999984
up,up,2.7399999999999984
up,up,2.2600000000000016
up,up,5.260000000000002
up,up,5.260000000000002
up,up,5.260000000000002
up,up,5.27
up,up,5.27
up,up,5.27
up,up,5.27
up,up,5.370000000000001
up,up,4.870000000000001
up,up,4.870000000000001
up,up,4.870000000000001
up,up,4.91
up,up,3.030000000000001
up,up,3.030000000000001
up,up,3.030000000000001
up,up,3.1900000000000013
up,up,3.1900000000000013
up,up,3.1900000000000013
up,up,3.1900000000000013
up,up,2.8599999999999994
up,up,2.8599999999999994
up,up,2.8599999999999994
up,up,2.8599999999999994
up,up,2.6000000000000014
up,up,4.98
up,up,4.98
up,up,4.98
up,up,4.789999999999999
up,up,4.789999999999999
up,up,4.789999999999999
up,up,4.789999999999999
up,up,4.57
up,up,4.57
up,up,4.57
up,up,4.57
up,up,4.539999999999999
up,up,1.5700000000000005
up,up,4.850000000000001
up,up,4.850000000000001
up,up,4.850000000000001
up,up,5.0
up,up,7.0
up,up,7.0
up,up,7.0
up,up,6.780000000000001
up,up,6.780000000000001
up,up,6.780000000000001
up,up,6.780000000000001
down,down,3.9899999999999984
down,down,9.489999999999998
down,down,9.489999999999998
down,down,9.489999999999998
down,down,9.45
down,down,9.45
down,down,9.45
down,down,9.45
down,down,9.27
down,down,12.77
down,down,12.77
down,down,12.77
up,up,-0.5700000000000003
up,up,3.09
up,up,3.09
up,up,3.09
down,down,-0.2899999999999991
down,down,4.190000000000001
down,down,2.9899999999999984
down,down,2.9899999999999984
down,down,14.95
down,down,14.95
down,down,14.95
down,down,15.880000000000004
down,down,21.92
down,down,21.92
down,down,4.199999999999999
down,down,4.199999999999999
down,down,4.16
down,down,9.16
down,down,9.16
down,down,9.16
down,down,8.940000000000001
down,down,9.94
down,down,9.94
down,down,9.94
down,down,9.52
down,down,9.52
down,down,9.52
down,down,9.52
down,down,9.239999999999998
down,down,5.239999999999998
down,down,5.239999999999998
down,down,5.239999999999998
down,down,5.190000000000001
down,down,4.190000000000001
down,down,4.190000000000001
down,down,4.190000000000001
down,down,4.23
down,down,5.23
up,up,2.6099999999999994
up,up,2.6099999999999994
up,up,2.6099999999999994
down,down,1.5800000000000018
down,down,5.530000000000001
down,down,5.530000000000001
down,down,5.530000000000001
down,down,-0.5100000000000016
down,down,8.35
down,down,8.35
down,down,8.35
down,down,1.75
down,down,13.65
down,down,13.65
down,down,13.65
down,down,4.91
down,down,4.91
down,down,4.91
down,down,4.91
