y_true,y_hat,spread
down,down,7.799999999999997
down,down,7.579999999999998
down,down,7.390000000000001
down,down,7.210000000000001
down,down,8.990000000000002
down,down,5.830000000000005
down,down,6.75
down,down,6.710000000000001
down,down,6.229999999999997
down,down,5.25
down,down,4.270000000000003
down,down,5.32
down,down,5.460000000000001
down,down,6.520000000000003
down,down,6.560000000000002
down,down,6.530000000000001
down,down,7.369999999999997
down,down,7.450000000000003
down,down,7.479999999999997
down,down,7.590000000000003
down,down,7.460000000000001
down,down,7.520000000000003
down,down,6.710000000000001
down,down,6.719999999999999
down,down,7.530000000000001
down,down,9.18
down,down,8.579999999999998
down,down,6.960000000000001
down,down,7.540000000000006
down,down,9.650000000000006
down,down,11.400000000000006
down,down,-0.23000000000000398
down,down,4.040000000000006
down,down,2.719999999999999
down,down,8.760000000000005
down,down,9.239999999999995
down,down,9.719999999999992
down,down,9.499999999999993
down,down,9.490000000000002
down,down,9.469999999999992
down,down,9.419999999999995
down,down,8.170000000000002
down,down,8.659999999999997
down,down,8.699999999999996
down,down,8.75
down,down,7.939999999999998
down,down,8.629999999999995
down,down,8.93
down,down,8.760000000000005
down,down,8.849999999999994
down,down,10.150000000000006
down,down,9.799999999999997
down,down,4.70000000000001
down,down,8.700000000000003
down,down,8.650000000000006
down,down,8.490000000000002
down,down,8.32
down,down,8.670000000000002
down,down,9.030000000000008
down,down,8.769999999999996
down,down,8.189999999999998
down,down,9.040000000000006
down,down,8.89
down,down,7.950000000000003
down,down,8.14
up,up,11.410000000000004
up,up,8.219999999999999
up,up,7.659999999999997
up,up,8.14
up,up,8.420000000000002
up,up,7.800000000000004
up,up,7.770000000000003
up,up,7.780000000000001
up,up,7.510000000000005
up,up,5.100000000000001
up,up,3.530000000000001
down,down,7.680000000000007
down,down,8.549999999999997
down,down,7.069999999999993
down,down,6.700000000000003
down,down,1.8800000000000026
down,down,7.450000000000003
down,down,6.689999999999998
down,down,9.200000000000003
down,down,14.530000000000001
down,down,8.510000000000005
down,down,3.9100000000000037
down,down,7.409999999999997
down,down,9.819999999999993
down,down,8.259999999999998
down,down,8.830000000000005
down,down,10.18999999999999
down,down,12.36
down,down,9.849999999999994
down,down,11.64
down,down,11.36
down,down,9.930000000000007
down,down,9.810000000000002
down,down,9.310000000000002
down,down,4.420000000000002
down,down,7.750000000000007
down,down,7.690000000000005
down,down,7.8700000000000045
down,down,9.230000000000004
down,down,7.959999999999994
down,down,7.75
up,up,5.900000000000006
up,up,1.3500000000000014
down,down,-13.850000000000001
down,down,-15.68
down,down,-19.92
down,down,-10.68
down,down,-18.419999999999998
down,down,-9.950000000000003
down,down,6.280000000000001
down,down,9.73
down,down,12.509999999999998
down,down,18.53
down,down,23.46
down,down,22.96
down,down,48.36
down,down,17.36
down,down,15.270000000000003
down,down,9.270000000000003
down,down,-0.04999999999999716
down,down,3.8699999999999974
down,down,-4.510000000000005
down,down,34.300000000000004
down,down,33.2
down,down,5.75
down,down,29.77
down,down,6.509999999999998
down,down,1.9099999999999966
down,down,-0.13000000000000256
down,down,0.6599999999999966
down,down,32.74
down,down,4.3700000000000045
down,down,4.479999999999997
down,down,7.960000000000001
down,down,0.9100000000000037
down,down,5.8899999999999935
down,down,10.839999999999996
down,down,5.3700000000000045
down,down,27.14
down,down,7.180000000000007
down,down,9.099999999999994
down,down,8.049999999999997
down,down,4.819999999999993
down,down,0.8999999999999986
down,down,4.549999999999997
down,down,2.1799999999999997
down,down,17.25
down,down,-0.20000000000000284
down,down,2.5900000000000034
down,down,18.33
down,down,1.8900000000000006
down,down,5.3799999999999955
down,down,5.880000000000003
down,down,4.979999999999997
down,down,4.479999999999997
down,down,5.530000000000001
down,down,1.9200000000000017
down,down,4.689999999999998
down,down,4.609999999999999
down,down,8.340000000000003
up,up,15.720000000000002
up,up,29.46
down,down,-0.710000000000008
up,up,-7.649999999999999
up,up,12.530000000000001
up,up,19.790000000000006
up,up,28.85
up,up,34.98
up,up,3.9399999999999977
down,down,-0.4099999999999966
down,down,0.35999999999999943
down,down,1.0799999999999983
down,down,6.159999999999997
down,down,1.9099999999999966
down,down,2.4499999999999957
down,down,1.9399999999999977
down,down,3.950000000000003
down,down,6.909999999999997
down,down,11.130000000000003
down,down,11.769999999999996
down,down,12.080000000000005
down,down,11.380000000000003
down,down,12.72999999999999
down,down,13.850000000000001
down,down,0.030000000000001137
down,down,6.019999999999996
down,down,46.11
down,down,6.140000000000001
down,down,8.729999999999997
down,down,4.109999999999999
down,down,7.359999999999999
down,down,7.480000000000004
down,down,7.590000000000003
down,down,8.459999999999994
down,down,6.670000000000002
down,down,6.8700000000000045
down,down,8.930000000000007
down,down,7.680000000000007
down,down,8.0
down,down,7.400000000000006
down,down,8.969999999999999
down,down,-2.0
down,down,5.420000000000002
down,down,4.079999999999998
down,down,5.010000000000005
down,down,4.890000000000001
down,down,4.540000000000006
down,down,2.3100000000000023
down,down,3.9399999999999977
down,down,6.680000000000007
down,down,4.219999999999999
down,down,5.729999999999997
down,down,5.450000000000003
down,down,6.340000000000003
down,down,6.280000000000001
down,down,6.07
down,down,5.640000000000001
down,down,7.900000000000006
down,down,7.959999999999994
down,down,7.930000000000007
down,down,9.030000000000001
down,down,6.719999999999999
down,down,5.140000000000001
down,down,5.380000000000003
down,down,4.369999999999997
down,down,5.589999999999996
down,down,6.600000000000001
down,down,7.210000000000001
down,down,8.060000000000002
down,down,8.5
down,down,9.71
down,down,8.32
down,down,5.059999999999995
down,down,9.170000000000002
down,down,9.32
down,down,9.780000000000001
down,down,6.880000000000003
down,down,5.32
down,down,4.600000000000001
down,down,1.8100000000000023
down,down,2.4299999999999997
down,down,4.68
down,down,11.050000000000004
down,down,11.329999999999998
down,down,8.470000000000006
down,down,12.469999999999999
down,down,17.46
down,down,7.829999999999998
down,down,3.469999999999999
down,down,5.3799999999999955
down,down,0.3499999999999943
down,down,-5.739999999999995
down,down,5.3899999999999935
down,down,6.009999999999998
down,down,4.670000000000009
down,down,4.93
down,down,6.280000000000001
down,down,7.940000000000005
down,down,7.510000000000005
down,down,6.939999999999998
down,down,15.939999999999998
down,down,3.710000000000001
down,down,5.549999999999997
down,down,8.659999999999997
down,down,12.530000000000001
down,down,11.459999999999994
down,down,8.79
down,down,10.059999999999995
down,down,9.450000000000003
down,down,9.290000000000006
down,down,9.0
down,down,8.799999999999997
down,down,12.5
down,down,1.6700000000000017
down,down,9.840000000000003
down,down,11.379999999999995
down,down,9.75
down,down,4.909999999999997
down,down,-2.8200000000000003
down,down,3.229999999999997
down,down,-11.100000000000001
down,down,-20.900000000000002
down,down,-13.220000000000002
up,up,-1.6600000000000001
down,down,4.550000000000001
down,down,1.71
down,down,1.8100000000000005
down,down,2.0300000000000002
down,down,11.88
down,down,15.46
down,down,10.2
up,up,20.009999999999998
up,up,20.009999999999998
up,up,-8.84
up,up,14.410000000000004
up,up,17.410000000000004
up,up,19.430000000000003
up,up,17.040000000000006
up,up,19.19
up,up,21.640000000000004
up,up,22.180000000000003
up,up,20.000000000000004
up,up,10.260000000000005
up,up,-9.490000000000002
down,down,15.280000000000001
down,down,16.74
down,down,15.180000000000001
down,down,24.07
down,down,24.790000000000003
down,down,31.67
down,down,33.8
down,down,33.55
down,down,33.379999999999995
down,down,23.43
down,down,22.96
up,up,46.129999999999995
up,up,13.959999999999999
up,up,-5.919999999999998
down,down,2.84
down,down,11.39
down,down,11.349999999999998
down,down,-6.099999999999994
down,down,-20.97
down,down,0.7400000000000002
down,down,-0.040000000000000036
down,down,2.08
down,down,-1.2599999999999998
down,down,9.42
down,down,8.91
down,down,9.5
down,down,9.69
down,down,7.07
down,down,-8.510000000000005
down,down,8.16
down,down,8.05
down,down,6.68
down,down,6.16
down,down,3.7600000000000016
down,down,5.940000000000001
down,down,6.280000000000001
down,down,15.619999999999997
down,down,9.560000000000002
down,down,8.040000000000006
down,down,13.420000000000002
down,down,10.88000000000001
up,up,4.430000000000007
down,down,-24.76
down,down,-20.340000000000003
down,down,-10.95
down,down,18.58
down,down,19.64
down,down,25.19
down,down,24.07
down,down,13.200000000000001
down,down,7.6899999999999995
down,down,10.97
down,down,11.72
down,down,3.09
down,down,1.4699999999999998
down,down,8.81
down,down,13.620000000000001
down,down,8.64
down,down,11.920000000000002
down,down,37.5
up,up,-18.08
up,up,3.9099999999999966
up,up,3.8299999999999983
down,down,10.420000000000002
down,down,8.780000000000001
down,down,16.53
down,down,20.999999999999993
down,down,25.040000000000006
down,down,24.95000000000001
down,down,17.46
down,down,17.13000000000001
down,down,19.010000000000005
down,down,14.310000000000002
down,down,13.989999999999995
down,down,8.739999999999995
down,down,13.480000000000004
up,up,16.540000000000006
down,down,15.43
down,down,5.960000000000001
down,down,17.980000000000004
down,down,19.03
down,down,17.67
down,down,12.680000000000007
down,down,15.889999999999993
down,down,6.989999999999995
down,down,20.560000000000002
down,down,13.629999999999995
down,down,4.189999999999998
down,down,4.049999999999997
down,down,2.719999999999999
down,down,2.5600000000000023
down,down,16.60000000000001
down,down,-5.650000000000006
down,down,-2.6200000000000045
down,down,1.5999999999999943
down,down,1.3799999999999955
down,down,-10.959999999999994
down,down,-2.5600000000000023
down,down,-5.310000000000002
down,down,1.8299999999999983
down,down,14.649999999999999
down,down,15.659999999999997
down,down,9.979999999999997
down,down,15.049999999999997
down,down,37.709999999999994
down,down,7.82
down,down,7.170000000000002
down,down,5.560000000000002
down,down,5.510000000000005
down,down,3.9200000000000017
down,down,3.7900000000000063
down,down,2.1600000000000037
down,down,4.180000000000007
down,down,1.7399999999999949
up,up,-2.8500000000000014
down,down,-1.1100000000000065
down,down,4.960000000000001
down,down,5.649999999999999
down,down,5.57
down,down,7.710000000000001
down,down,4.979999999999997
down,down,7.310000000000002
down,down,7.259999999999998
down,down,5.219999999999999
down,down,3.240000000000002
down,down,0.38000000000000256
down,down,-0.28999999999999915
down,down,6.18
down,down,9.659999999999997
down,down,4.009999999999998
down,down,4.259999999999998
down,down,7.920000000000002
down,down,12.520000000000003
down,down,11.310000000000002
down,down,16.46
down,down,17.490000000000002
down,down,16.020000000000003
down,down,14.520000000000003
down,down,9.119999999999997
down,down,6.57
down,down,4.829999999999998
down,down,2.049999999999997
down,down,5.6200000000000045
down,down,11.36
down,down,12.96
down,down,8.099999999999994
down,down,8.360000000000007
down,down,6.359999999999999
down,down,15.379999999999995
down,down,6.530000000000001
down,down,3.0900000000000034
down,down,3.030000000000001
down,down,2.739999999999995
down,down,3.8900000000000006
down,down,6.439999999999998
down,down,14.329999999999998
down,down,14.0
down,down,14.0
down,down,13.79
down,down,13.670000000000002
down,down,5.469999999999999
down,down,43.8
down,down,43.69
down,down,3.1600000000000037
down,down,-2.0799999999999983
down,down,-3.780000000000001
down,down,-3.5500000000000043
down,down,-0.8400000000000034
down,down,-0.9099999999999966
down,down,1.4399999999999977
down,down,4.159999999999997
down,down,6.560000000000002
down,down,-2.8999999999999995
down,down,-4.049999999999999
down,down,1.4700000000000006
down,down,-0.16999999999999993
down,down,4.41
down,down,4.9
down,down,4.870000000000001
down,down,-0.2699999999999996
down,down,36.18
down,down,36.44
down,down,43.55
down,down,38.39
down,down,19.61
down,down,11.699999999999996
down,down,6.789999999999999
down,down,0.9600000000000009
down,down,46.52
down,down,0.6199999999999974
down,down,-5.100000000000001
down,down,7.390000000000001
down,down,9.240000000000002
down,down,12.439999999999998
down,down,12.049999999999997
down,down,11.489999999999995
up,up,23.549999999999997
down,down,0.37000000000000455
up,up,-6.550000000000004
down,down,8.049999999999997
down,down,4.509999999999998
down,down,2.990000000000002
down,down,4.43
down,down,2.240000000000002
down,down,4.119999999999997
down,down,5.6200000000000045
down,down,4.140000000000001
down,down,-0.3399999999999963
down,down,-3.75
down,down,-1.6799999999999997
down,down,6.090000000000003
down,down,5.979999999999997
down,down,6.729999999999997
down,down,10.009999999999998
down,down,9.240000000000002
down,down,3.25
down,down,5.660000000000004
down,down,5.509999999999998
down,down,2.259999999999998
down,down,4.780000000000001
down,down,5.730000000000004
down,down,5.039999999999999
down,down,5.1200000000000045
down,down,5.719999999999992
down,down,5.450000000000003
down,down,9.310000000000002
down,down,7.090000000000003
down,down,8.069999999999993
down,down,8.709999999999994
down,down,7.959999999999994
down,down,5.43
down,down,4.909999999999997
down,down,4.740000000000002
down,down,4.489999999999995
down,down,3.4299999999999997
down,down,5.030000000000001
down,down,4.029999999999994
down,down,3.930000000000007
down,down,4.899999999999999
down,down,4.830000000000005
down,down,4.669999999999995
down,down,5.060000000000002
down,down,3.6200000000000045
down,down,4.490000000000002
down,down,2.509999999999998
down,down,2.480000000000004
down,down,2.6199999999999974
down,down,3.049999999999997
down,down,2.3500000000000014
down,down,0.07000000000000028
down,down,-1.8599999999999994
down,down,-5.780000000000001
up,up,4.659999999999997
up,up,10.399999999999999
up,up,14.380000000000003
down,down,5.260000000000005
down,down,5.530000000000008
down,down,5.979999999999997
down,down,65.39
down,down,8.629999999999995
down,down,7.840000000000003
down,down,7.559999999999995
down,down,37.84
down,down,40.790000000000006
down,down,40.81
down,down,6.95000000000001
down,down,6.900000000000006
down,down,5.450000000000003
down,down,5.689999999999991
down,down,5.680000000000007
down,down,8.64
down,down,7.6299999999999955
down,down,7.970000000000006
down,down,6.719999999999999
down,down,14.299999999999997
down,down,12.529999999999994
down,down,14.0
down,down,14.020000000000003
down,down,14.119999999999997
down,down,13.579999999999998
down,down,12.880000000000003
down,down,13.829999999999998
down,down,12.739999999999995
down,down,14.079999999999998
down,down,13.030000000000001
down,down,17.72
down,down,9.339999999999996
down,down,12.339999999999996
down,down,6.220000000000006
down,down,10.11
down,down,7.180000000000007
down,down,6.810000000000002
down,down,7.200000000000003
down,down,7.909999999999997
down,down,5.739999999999995
down,down,6.109999999999999
down,down,6.880000000000003
down,down,6.819999999999993
down,down,6.260000000000005
down,down,5.359999999999999
down,down,5.289999999999992
down,down,5.450000000000003
down,down,5.469999999999992
down,down,5.719999999999992
down,down,5.830000000000005
down,down,5.940000000000005
down,down,6.140000000000001
down,down,5.819999999999993
down,down,5.809999999999995
down,down,5.950000000000003
down,down,6.060000000000002
down,down,5.93
down,down,5.829999999999998
down,down,5.840000000000003
down,down,5.8700000000000045
down,down,5.599999999999994
down,down,5.640000000000008
down,down,5.710000000000001
down,down,5.800000000000004
down,down,5.670000000000009
down,down,5.750000000000007
down,down,5.880000000000003
down,down,6.270000000000003
down,down,5.850000000000001
down,down,6.690000000000005
down,down,7.020000000000003
down,down,8.209999999999994
down,down,7.68
down,down,8.350000000000001
down,down,8.310000000000002
down,down,8.189999999999998
down,down,7.560000000000002
down,down,8.959999999999994
down,down,7.440000000000005
down,down,8.219999999999999
down,down,7.859999999999999
down,down,8.620000000000005
down,down,6.709999999999994
down,down,6.289999999999992
down,down,8.040000000000006
down,down,5.619999999999997
down,down,5.470000000000006
down,down,5.560000000000002
down,down,4.600000000000001
down,down,5.920000000000002
down,down,6.060000000000002
down,down,6.079999999999998
down,down,6.070000000000007
down,down,6.910000000000004
down,down,6.750000000000007
down,down,6.580000000000005
down,down,6.079999999999998
down,down,5.890000000000001
down,down,5.760000000000005
down,down,5.540000000000006
down,down,5.730000000000004
down,down,5.439999999999998
down,down,5.019999999999996
down,down,4.780000000000001
down,down,15.279999999999994
down,down,4.990000000000002
down,down,29.68
down,down,5.439999999999998
down,down,5.469999999999999
down,down,6.119999999999997
down,down,6.519999999999996
down,down,6.669999999999995
down,down,6.5
down,down,6.859999999999999
down,down,16.040000000000006
down,down,6.109999999999999
down,down,-0.54999999999999
down,down,1.1400000000000006
down,down,4.630000000000003
down,down,3.4200000000000017
down,down,5.439999999999998
down,down,4.890000000000008
down,down,4.339999999999996
down,down,5.1100000000000065
down,down,3.789999999999999
down,down,4.799999999999997
down,down,5.099999999999994
down,down,7.079999999999998
down,down,6.43
down,down,6.640000000000001
down,down,6.170000000000002
down,down,8.430000000000007
down,down,10.170000000000002
down,down,10.299999999999997
down,down,10.639999999999993
down,down,9.719999999999999
down,down,7.390000000000001
down,down,7.269999999999996
down,down,5.200000000000003
down,down,1.8399999999999892
down,down,1.6800000000000068
down,down,3.3000000000000043
down,down,3.3500000000000014
down,down,5.099999999999994
down,down,5.049999999999997
down,down,4.569999999999993
down,down,4.6399999999999935
down,down,4.479999999999997
down,down,4.869999999999997
down,down,5.859999999999999
down,down,5.369999999999997
down,down,5.260000000000005
down,down,4.82
down,down,4.940000000000005
down,down,2.9399999999999977
down,down,2.9299999999999997
down,down,3.950000000000003
down,down,8.920000000000002
down,down,0.5499999999999972
down,down,0.5600000000000023
down,down,0.8700000000000045
down,down,1.3900000000000006
down,down,2.9200000000000017
down,down,2.960000000000001
down,down,3.039999999999999
down,down,1.5799999999999983
down,down,3.219999999999999
down,down,0.4100000000000037
down,down,41.44
down,down,0.0799999999999983
down,down,2.220000000000006
down,down,3.549999999999997
down,down,3.969999999999999
down,down,2.729999999999997
down,down,6.0
down,down,5.979999999999997
down,down,6.109999999999999
down,down,6.82
down,down,6.0
down,down,6.040000000000006
down,down,4.910000000000004
down,down,4.5
down,down,4.25
down,down,2.6300000000000026
down,down,2.8500000000000014
down,down,4.799999999999997
down,down,0.7700000000000031
down,down,1.8799999999999955
down,down,3.0799999999999983
down,down,3.710000000000001
down,down,3.6799999999999997
down,down,4.43
down,down,3.1099999999999994
down,down,2.770000000000003
down,down,3.5700000000000003
down,down,5.039999999999999
down,down,4.740000000000002
down,down,4.550000000000004
down,down,4.880000000000003
down,down,7.030000000000001
down,down,26.730000000000004
down,down,12.230000000000004
down,down,9.46
down,down,12.259999999999998
down,down,13.629999999999995
down,down,11.350000000000001
down,down,46.0
down,down,11.88000000000001
down,down,9.940000000000005
down,down,9.950000000000003
down,down,2.030000000000001
down,down,2.719999999999999
down,down,1.7000000000000028
down,down,1.2800000000000011
down,down,5.589999999999989
down,down,6.1699999999999875
down,down,15.489999999999995
down,down,12.670000000000002
down,down,8.550000000000011
down,down,5.8700000000000045
down,down,14.0
down,down,-27.52000000000001
down,down,-0.4299999999999997
down,down,3.259999999999998
down,down,3.8599999999999994
down,down,3.6899999999999977
down,down,3.730000000000004
down,down,2.950000000000003
down,down,3.6799999999999997
down,down,5.0
down,down,5.969999999999999
down,down,5.439999999999998
down,down,6.030000000000001
down,down,5.340000000000003
down,down,5.329999999999998
down,down,3.6099999999999994
down,down,3.5700000000000003
down,down,3.4499999999999957
down,down,0.23000000000000398
down,down,0.23999999999999488
down,down,2.9099999999999966
down,down,3.539999999999999
up,up,2.4099999999999966
up,up,8.310000000000002
up,up,1.7100000000000009
up,up,2.990000000000002
down,down,8.590000000000003
up,up,18.369999999999997
up,up,7.409999999999997
down,down,1.5600000000000023
down,down,11.61
down,down,9.469999999999999
down,down,16.0
down,down,16.83
down,down,16.33
down,down,12.979999999999997
down,down,6.770000000000003
down,down,2.1199999999999974
down,down,-0.6000000000000014
down,down,1.8400000000000034
down,down,0.1599999999999966
down,down,26.15
up,up,0.23000000000000398
up,up,8.569999999999993
up,up,4.180000000000007
up,up,15.11
up,up,14.930000000000007
up,up,9.14
up,up,9.450000000000003
up,up,12.939999999999998
up,up,19.92
up,up,25.75
up,up,8.409999999999997
up,up,24.97
up,up,24.89999999999999
up,up,23.97
up,up,24.03
up,up,49.14
up,up,24.239999999999995
up,up,24.47999999999999
up,up,24.24000000000001
up,up,23.88000000000001
up,up,4.990000000000009
up,up,1.3999999999999915
up,up,17.989999999999995
up,up,25.459999999999994
up,up,25.569999999999993
up,up,19.060000000000002
up,up,26.78
up,up,26.560000000000002
up,up,26.840000000000003
up,up,27.310000000000002
up,up,24.439999999999998
up,up,28.17
up,up,28.47
up,up,29.230000000000004
up,up,29.310000000000002
up,up,29.58999999999999
up,up,30.099999999999994
up,up,29.169999999999987
up,up,33.69
up,up,29.17
up,up,29.230000000000004
up,up,37.61000000000001
up,up,31.380000000000003
up,up,34.45
up,up,39.28999999999999
up,up,41.59
up,up,33.03
up,up,22.14
up,up,20.819999999999993
up,up,8.36
up,up,18.339999999999996
up,up,-0.8200000000000074
up,up,24.349999999999994
up,up,28.620000000000005
up,up,23.310000000000002
up,up,25.879999999999995
up,up,79.4
up,up,25.460000000000008
up,up,26.389999999999986
up,up,26.939999999999998
up,up,27.97999999999999
up,up,28.180000000000007
up,up,28.78
up,up,30.090000000000003
up,up,30.930000000000007
up,up,3.510000000000005
up,up,19.67
up,up,23.409999999999997
up,up,24.599999999999994
up,up,23.189999999999998
up,up,27.200000000000003
up,up,26.560000000000002
up,up,20.819999999999993
up,up,10.049999999999997
up,up,10.719999999999999
up,up,36.2
up,up,37.45
up,up,26.019999999999996
up,up,33.260000000000005
up,up,33.47
up,up,30.64
up,up,30.700000000000003
up,up,31.700000000000003
up,up,24.599999999999994
